Id,Type,Name,Mean,StdDev,Date,Order,Bike,Series
2,Rider,Sandro Cortese,36.11964026392479,6.94287781682274,2012-04-07,0,KTM [2012],Moto3
1,Bike,KTM [2012],30.360226041547026,6.655383158631285,2012-04-07,0,,Moto3
4,Rider,Maverick Viñales,33.89709153042035,6.731219265436388,2012-04-07,0,FTR Honda [2012],Moto3
3,Bike,FTR Honda [2012],27.20139183761541,6.610211641485946,2012-04-07,0,,Moto3
5,Rider,Louis Rossi,32.58822219224997,6.663189479102447,2012-04-07,0,FTR Honda [2012],Moto3
7,Rider,Luis Salom,31.613334677501783,6.629047950644931,2012-04-07,0,Kalex KTM [2012],Moto3
6,Bike,Kalex KTM [2012],27.136407297319487,6.575396111306277,2012-04-07,0,,Moto3
8,Rider,Niklas Ajo,30.813337945343356,6.608370525443226,2012-04-07,0,KTM [2012],Moto3
9,Rider,Romano Fenati,30.120992330748482,6.594502858200205,2012-04-07,0,FTR Honda [2012],Moto3
10,Rider,Zulfahmi Khairuddin,29.501234559532097,6.584606783510244,2012-04-07,0,KTM [2012],Moto3
12,Rider,Miguel Oliveira,28.93327742186795,6.577259850500444,2012-04-07,0,Suter Honda [2012],Moto3
11,Bike,Suter Honda [2012],27.72399614621353,6.568399156608572,2012-04-07,0,,Moto3
13,Rider,Arthur Sissis,28.403656792826244,6.5716683513368555,2012-04-07,0,KTM [2012],Moto3
15,Rider,Alexis Masbou,27.903052054007873,6.56735469535203,2012-04-07,0,Honda [2012],Moto3
14,Bike,Honda [2012],23.304037036997244,6.568927569622267,2012-04-07,0,,Moto3
16,Rider,Alessandro Tonucci,27.424655535631402,6.564015577800912,2012-04-07,0,FTR Honda [2012],Moto3
17,Rider,Danny Kent,26.96326064610863,6.561451070203679,2012-04-07,0,KTM [2012],Moto3
18,Rider,Álex Rins,26.514714870559114,6.55952649358681,2012-04-07,0,Suter Honda [2012],Moto3
19,Rider,Alberto Moncayo,26.07557085936577,6.558150797138179,2012-04-07,0,Kalex KTM [2012],Moto3
20,Rider,Brad Binder,25.642850269460855,6.557263878659651,2012-04-07,0,Kalex KTM [2012],Moto3
21,Rider,Héctor Faubel,25.213873382949544,6.556829103918932,2012-04-07,0,Kalex KTM [2012],Moto3
23,Rider,Jasper Iwema,24.78612661705149,6.556829103918926,2012-04-07,0,FGR Honda [2012],Moto3
22,Bike,FGR Honda [2012],24.786126617051487,6.556829103918926,2012-04-07,0,,Moto3
25,Rider,Alan Techer,24.357149730540154,6.557263878659653,2012-04-07,0,TSR Honda [2012],Moto3
24,Bike,TSR Honda [2012],21.771905892599055,6.582866798588613,2012-04-07,0,,Moto3
26,Rider,Jakub Kornfeil,23.924429140635233,6.558150797138168,2012-04-07,0,FTR Honda [2012],Moto3
27,Rider,Niccolò Antonelli,23.48528512944191,6.559526493586807,2012-04-07,0,Honda [2012],Moto3
28,Rider,Efrén Vázquez,23.03673935389244,6.561451070203674,2012-04-07,0,Honda [2012],Moto3
29,Rider,Iván Moreno,22.575344464369675,6.564015577800902,2012-04-07,0,FTR Honda [2012],Moto3
31,Rider,Marcel Schrötter,22.096947945993204,6.567354695352011,2012-04-07,0,Mahindra MGP3O [2012],Moto3
30,Bike,Mahindra MGP3O [2012],21.581835262063215,6.572309138939182,2012-04-07,0,,Moto3
32,Rider,Adrián Martín,21.59634320717489,6.57166835133685,2012-04-07,0,Honda [2012],Moto3
33,Rider,Daniel Webb,21.066722578133227,6.5772598505004245,2012-04-07,0,Mahindra MGP3O [2012],Moto3
34,Rider,Jack Miller,20.4987654404691,6.584606783510208,2012-04-07,0,Honda [2012],Moto3
35,Rider,Isaac Viñales,19.879007669252776,6.594502858200159,2012-04-07,0,FTR Honda [2012],Moto3
36,Rider,Kenta Fujii,19.18666205465796,6.6083705254431635,2012-04-07,0,TSR Honda [2012],Moto3
38,Rider,Simone Grotzkyj Giorgi,18.386665322499628,6.629047950644848,2012-04-07,0,Oral [2012],Moto3
37,Bike,Oral [2012],18.386665322499628,6.629047950644848,2012-04-07,0,,Moto3
40,Rider,Luigi Morciano,17.41177780775159,6.66318947910235,2012-04-07,0,Ioda [2012],Moto3
39,Bike,Ioda [2012],15.646068771913827,6.804470824896705,2012-04-07,0,,Moto3
42,Rider,Toni Finsterbusch,16.102908469581354,6.731219265436274,2012-04-07,0,MZ-RE Honda [2012],Moto3
41,Bike,MZ-RE Honda [2012],16.102908469581354,6.731219265436274,2012-04-07,0,,Moto3
43,Rider,Jonas Folger,13.880359736076068,6.942877816822116,2012-04-07,0,Ioda [2012],Moto3
18,Rider,Álex Rins,34.993443875936435,5.6262164881078665,2012-04-28,0,Suter Honda [2012],Moto3
11,Bike,Suter Honda [2012],32.43547358080601,5.5475141752225126,2012-04-28,0,,Moto3
2,Rider,Sandro Cortese,38.77727551311464,5.72649155232628,2012-04-28,0,KTM [2012],Moto3
1,Bike,KTM [2012],27.75094798620852,5.449438395257659,2012-04-28,0,,Moto3
12,Rider,Miguel Oliveira,33.67236353358599,5.4399745596925575,2012-04-28,0,Suter Honda [2012],Moto3
15,Rider,Alexis Masbou,33.65092025752759,5.399541667308193,2012-04-28,0,Honda [2012],Moto3
14,Bike,Honda [2012],29.728887140892986,5.386040652618788,2012-04-28,0,,Moto3
26,Rider,Jakub Kornfeil,28.969340867216967,5.380991131953921,2012-04-28,0,FTR Honda [2012],Moto3
3,Bike,FTR Honda [2012],28.050858023213504,5.401000988608183,2012-04-28,0,,Moto3
