Id,Type,Name,Mean,StdDev,CR.,Races,Last,Bike,Series,Venue
89,Rider,Max Vincent,24.391941244947006,4.107668351277878,12.068936191113371,2,1998-08-01,Kawasaki ZX-7 RR [1998],World Superbikes,
90,Bike,Kawasaki ZX-7 RR [1998],24.39194124494701,4.107668351277878,12.068936191113375,2,1998-08-01,,World Superbikes,
91,Rider,Steve Marks,24.21942926040217,3.709393139393372,13.091249842222053,2,1998-08-01,Kawasaki [1998],World Superbikes,
92,Rider,Brett Sampson,17.16315965060722,3.722471721816383,5.99574448515807,2,1998-08-01,Honda [1998],World Superbikes,
93,Rider,Matt Llewellyn,20.89090061627378,3.751947963125998,9.635056726895785,2,1998-08-01,Ducati [1998],World Superbikes,
94,Rider,Mario Innamorati,30.622210605945348,2.3367168969908128,23.61205991497291,7,1998-10-03,Kawasaki [1998],World Superbikes,
95,Rider,Manfred Kainz,25.739558042031653,3.636304116863906,14.830645691439935,2,1998-08-29,Kawasaki [1998],World Superbikes,
96,Rider,Gerhard Esterer,22.858806153745935,3.6446575881232497,11.924833389376186,2,1998-08-29,Kawasaki [1998],World Superbikes,
97,Rider,Johann Wolfsteiner,19.019488025414937,2.4886366306583145,11.553578133439993,6,2001-03-09,Kawasaki ZX-7 RR [2001],World Superbikes,
98,Rider,Gernot Szakolczai,22.843456172583693,3.63640420198346,11.934243566633313,2,1998-08-29,Kawasaki [1998],World Superbikes,
99,Rider,Ossi Niederkircher,10.600402779049555,3.7806491014082937,-0.7415445251753265,2,1998-08-29,Suzuki GSX-R 750 [1998],World Superbikes,
100,Rider,Christian Zaiser,14.66388342419725,1.250232278280391,10.913186589356076,32,2008-10-31,Yamaha YZF-R1 [2008],World Superbikes,
101,Rider,Ali Guettouche,11.152686303097099,2.990175870192508,2.1821586925195753,4,1999-08-28,Ducati [1999],World Superbikes,
102,Rider,Franz Mundsperger,19.44362957061877,4.447649139150045,6.100682153168638,1,1998-08-29,Kawasaki [1998],World Superbikes,
103,Rider,Heinz Platacis,19.363108621774817,3.260471442495366,9.581694294288718,3,1999-09-04,Kawasaki [1999],World Superbikes,
104,Rider,Gijsbert Spilt,20.643870836762723,4.065906004525935,8.446152823184917,2,1998-09-05,Kawasaki [1998],World Superbikes,
105,Rider,Shinya Takeishi,43.09379520941667,2.408013641500858,35.869754284914094,6,1999-10-09,Kawasaki ZX-7 RR [1999],World Superbikes,
106,Rider,Keiichi Kitagawa,40.211755334815585,2.005676087539256,34.194727072197814,9,2000-04-29,Suzuki GSX-R 750 [2000],World Superbikes,
107,Rider,Shinichi Ito,38.69079757374722,2.005578119233517,32.67406321604667,9,2001-04-27,Honda VTR 1000 SP [2001],World Superbikes,
108,Rider,Wataru Yoshikawa,38.352945936774894,1.5845067742359162,33.599425614067144,17,2002-04-19,Yamaha YZF-R7 [2002],World Superbikes,
109,Rider,Atsushi Watanabe,34.94592293920154,2.72383396430384,26.774421046290016,5,2003-04-25,Suzuki GSX 1000R [2003],World Superbikes,
110,Bike,Suzuki GSX 1000R [1998],26.22610088888356,3.747741247126715,14.982877147503416,2,1998-10-03,,World Superbikes,
111,Rider,Akira Ryo,40.634962462301125,1.7836361144768664,35.28405411887053,12,2001-04-27,Suzuki GSX-R 750 [2001],World Superbikes,
112,Rider,Kensuke Haga,34.88915839854752,3.1449121300954523,25.454422008261165,3,1998-10-03,Yamaha [1998],World Superbikes,
113,Rider,Yuichi Takeda,32.467179439355455,1.9233294122571276,26.697191202584072,10,2002-04-19,Honda VTR 1000 SP2 [2002],World Superbikes,
114,Rider,Tamaki Serizawa,38.47329018123602,1.839006224320752,32.95627150827376,11,2001-04-27,Kawasaki ZX-7 RR [2001],World Superbikes,
115,Rider,Manabu Kamada,30.180771909183598,2.7473364700751075,21.938762498958276,5,2000-04-29,Honda VTR 1000 [2000],World Superbikes,
116,Bike,Ducati 996 RS [1999],31.534188610678576,1.1359825252819962,28.12624103483259,39,1999-10-09,,World Superbikes,
117,Bike,Honda RVF 750 / RC45 [1999],30.40769062992506,1.0951567403237714,27.122220408953744,39,1999-10-09,,World Superbikes,
118,Bike,Suzuki GSX-R 750 [1999],25.902924325810545,1.0839842078625017,22.65097170222304,39,1999-10-09,,World Superbikes,
119,Bike,Yamaha YZF-R7 [1999],25.3243556264436,1.0515155553369153,22.169808960432857,39,1999-10-09,,World Superbikes,
120,Rider,Robert Ulm,29.200704121624685,0.788997036403088,26.833713012415423,96,2001-09-28,Kawasaki ZX-7 RR [2001],World Superbikes,
121,Bike,Kawasaki ZX7R 750 [1999],25.730321436598146,1.0791800908859788,22.492781163940208,38,1999-10-09,,World Superbikes,
122,Rider,Katsuaki Fujiwara,31.591233638378377,0.8424982641672892,29.063738845876507,72,2000-10-14,Suzuki GSX-R 750 [2000],World Superbikes,
123,Bike,Kawasaki ZX-7 RR [1999],25.336694557954086,1.059102684660538,22.15938650397247,39,1999-10-09,,World Superbikes,
124,Rider,Vittoriano Guareschi,29.113662735739982,0.8684474088359575,26.50832050923211,66,2000-10-14,Yamaha YZF-R7 [2000],World Superbikes,
125,Bike,Aprilia RSV 1000 [1999],23.293329243355124,1.073203918918286,20.073717486600266,37,1999-10-09,,World Superbikes,
126,Bike,Ducati [1999],23.841849020571985,1.1385971660359488,20.426057522464138,37,1999-10-09,,World Superbikes,
127,Bike,Yamaha [1999],20.451527893230228,1.1753612319583076,16.925444197355304,34,1999-10-09,,World Superbikes,
128,Rider,Jean-Pierre Jeandat,18.26089039740432,1.6274915578964584,13.378415723714946,16,1999-07-31,Honda [1999],World Superbikes,
129,Bike,Honda [1999],22.546942174289313,1.3451180225339603,18.511588106687434,26,1999-10-09,,World Superbikes,
130,Rider,Lance Isaacs,16.351820539362354,0.9976095078361333,13.358992015853953,49,2000-10-14,Ducati 996 RS [2000],World Superbikes,
131,Rider,Carlos Macias Perdomo,3.791401958499716,1.7393562229441928,-1.4266667103328623,18,1999-09-11,Ducati [1999],World Superbikes,
132,Rider,Giuliano Sartoni,5.1167844658250505,1.366317310597623,1.0178325340321814,28,2002-06-21,Ducati 996 RS [2002],World Superbikes,
133,Rider,Doriano Romboni,36.69019602554811,1.441072296955178,32.36697913468258,19,2004-09-25,Yamaha YZF-R1 [2004],World Superbikes,
134,Bike,Kawasaki [1999],19.423297668952753,1.7680808235246204,14.119055198378891,14,1999-09-11,,World Superbikes,
135,Rider,Mauro Lucchiari,25.014142019840023,1.327545267226665,21.03150621816003,24,2005-09-30,Yamaha YZF-R1 [2005],World Superbikes,
136,Rider,Peter Archer,12.199004873650182,4.124884322667674,-0.17564809435283912,2,1999-04-17,Honda [1999],World Superbikes,
137,Rider,Martin Craggill,22.829687179746436,1.1764154405150282,19.300440858201352,31,2001-09-28,Ducati 996 RS [2001],World Superbikes,
138,Bike,Suzuki [1999],25.534373173274684,2.822685296821183,17.066317282811134,4,1999-07-31,,World Superbikes,
139,Rider,Alessandro Antonello,27.32613210364353,0.8712626882304788,24.712344038952093,66,2002-09-28,Ducati 998 RS [2002],World Superbikes,
140,Rider,Giovanni Bussei,29.55915915594165,0.7415671084494033,27.33445783059344,142,2008-05-09,Honda CBR1000RR [2008],World Superbikes,
141,Rider,Redamo Assirelli,19.086491518711732,2.285632371246696,12.229594404971643,7,2002-09-27,Yamaha YZF-R7 [2002],World Superbikes,
142,Rider,Kirk McCarthy,17.5607166187984,2.8211749736686635,9.097191697792407,4,1999-06-12,Suzuki GSX-R 750 [1999],World Superbikes,
143,Rider,Christian Mönsch,14.911492475360781,3.73368488349367,3.7104378248797705,2,1999-05-29,Honda [1999],World Superbikes,
144,Rider,Jochen Schmid,29.51530273671153,2.293943385868699,22.633472579105433,7,1999-09-11,Kawasaki [1999],World Superbikes,
145,Rider,Christer Lindholm,28.018140695462012,3.5629620545773855,17.329254531729855,2,1999-06-12,Yamaha [1999],World Superbikes,
146,Rider,Michael Schulten,25.24733517495676,1.9184613259710719,19.491951197043544,10,2005-09-10,Honda CBR 1000RR Fireblade [2005],World Superbikes,
147,Rider,Brian Morrison,22.703078430079636,2.8408328366356246,14.180579920172761,4,1999-08-28,Yamaha [1999],World Superbikes,
148,Rider,Marco Gerbaudo,12.252667946742436,3.7944540796685624,0.8693057077367481,2,1999-06-26,Ducati [1999],World Superbikes,
149,Rider,Hrvoje Tuden,14.160728576401366,3.6916055732878537,3.0859118565378054,2,1999-06-26,Ducati [1999],World Superbikes,
150,Rider,Anthony Gobert,37.38291674151457,1.5994706211878054,32.584504877951154,17,2000-10-14,Yamaha [2000],World Superbikes,
151,Bike,Ducati 996 [1999],35.93915301980646,3.226370677454868,26.260040987441858,3,1999-07-10,,World Superbikes,
152,Rider,Eric Bostrom,40.706064012706044,1.5108667400016136,36.173463792701206,17,2002-07-13,Kawasaki ZX-7 RR [2002],World Superbikes,
153,Rider,Mike Smith,18.870679278770567,3.8712567295522127,7.256909090113929,2,1999-07-10,Honda [1999],World Superbikes,
154,Rider,Dan Harris,20.598498559595896,3.6606796525508063,9.616459601943477,2,1999-07-31,Yamaha [1999],World Superbikes,
155,Rider,Gianluca Villa,20.012158416357288,4.384883535271279,6.857507810543449,1,1999-07-31,Ducati [1999],World Superbikes,
156,Rider,Roger Kellenberger,19.792998410477907,2.839008721766133,11.275972245179508,4,1999-09-04,Honda [1999],World Superbikes,
157,Rider,Anton Rechberger,9.332558494072352,3.764242895670393,-1.9601701929388273,2,1999-08-28,Suzuki GSX-R 750 [1999],World Superbikes,
158,Rider,Michele Malatesta,22.851455963810178,1.2478409270755995,19.10793318258338,27,2002-09-27,Ducati 996 RS [2002],World Superbikes,
159,Rider,Thierry Mulot,16.146218227454202,1.45792397260811,11.772446309629872,22,2002-09-06,Ducati 996 SPS [2002],World Superbikes,
160,Rider,Hans-Jürgen Brikey,22.305712563689646,3.6320818644743844,11.409466970266493,2,1999-09-04,Kawasaki [1999],World Superbikes,
161,Rider,Wolfgang Bax,17.652515725985246,3.593744632305952,6.8712818290673905,2,1999-09-04,Ducati [1999],World Superbikes,
162,Rider,Jan Greven,19.539525543812882,3.658384684277358,8.564371490980808,2,1999-09-04,Kawasaki [1999],World Superbikes,
163,Rider,Ruud Van Straalen,10.775181886401267,3.884452185322724,-0.8781746695669046,2,1999-09-04,Yamaha [1999],World Superbikes,
164,Rider,Werner Dimperl,12.00446668837257,3.760368326042778,0.7233617102442373,2,1999-09-11,Ducati [1999],World Superbikes,
165,Rider,Takeshi Tsujimura,37.42749018491766,2.4896198139510406,29.95863074306454,6,2002-04-19,Yamaha YZF-R7 [2002],World Superbikes,
166,Bike,Yamaha YZF 750 R [1999],30.71375121913666,3.1771104306437126,21.182419927205522,3,1999-10-09,,World Superbikes,
167,Rider,Makoto Tamada,32.67174736393418,0.854327830290408,30.108763873062955,71,2011-09-02,Honda CBR1000RR [2011],World Superbikes,
168,Rider,Chojun Kameya,30.197415069129597,3.5493516596146337,19.549360090285695,2,1999-10-09,Suzuki GSX-R 750 [1999],World Superbikes,
169,Rider,Hitoyasu Izutsu,37.83721558517104,1.077455014247743,34.60485054242781,37,2003-04-25,Honda VTR 1000 SP2 [2003],World Superbikes,
170,Bike,Honda VTR 1000 SP [2000],27.496000379620256,1.0865345022020798,24.236396873014016,39,2000-10-14,,World Superbikes,
171,Bike,Ducati 996 [2000],26.597922217652773,1.0595896712032007,23.41915320404317,39,2000-10-14,,World Superbikes,
172,Bike,Yamaha YZF-R7 [2000],25.591739681365247,1.0761265422453994,22.363360054629048,37,2000-10-14,,World Superbikes,
173,Bike,Aprilia RSV 1000 [2000],25.681101847119052,1.0772488081481066,22.44935542267473,39,2000-10-14,,World Superbikes,
174,Bike,Suzuki GSX-R 750 [2000],26.531437087189836,1.0611192671132512,23.348079285850083,39,2000-10-14,,World Superbikes,
175,Bike,Kawasaki ZX-7 RR [2000],23.42995012097844,1.0705324180140283,20.218352866936353,39,2000-10-14,,World Superbikes,
176,Bike,Ducati 996 RS2000 [2000],24.593548996705195,1.0983978543220143,21.298355433739154,36,2000-10-14,,World Superbikes,
177,Rider,Haruchika Aoki,31.815594641421754,1.3663297214327266,27.716605477123572,21,2000-07-08,Ducati 996 RS [2000],World Superbikes,
178,Bike,Ducati 996 RS [2000],22.355390183434963,1.0670627629927072,19.15420189445684,38,2000-10-14,,World Superbikes,
179,Rider,Juan Borja,30.7667936498091,0.7576602737682689,28.493812828504293,119,2003-10-18,Ducati 998 RS [2003],World Superbikes,
180,Rider,Marco Borciani,26.708125823656513,0.7309866148329356,24.515165979157707,202,2007-09-29,Ducati 999 F06 [2007],World Superbikes,
181,Rider,Simon Crafar,29.62239883831613,2.0944491298089134,23.33905144888939,8,2000-06-03,Kawasaki ZX-7 RR [2000],World Superbikes,
182,Rider,Mauro Sanchini,27.149251751620188,0.7371214420935546,24.937887425339525,166,2007-06-15,Kawasaki ZX-10R [2007],World Superbikes,
183,Rider,Igor Antonelli,18.28742258886643,1.5721290887081298,13.571035322742041,16,2000-06-24,Kawasaki ZX-7 RR [2000],World Superbikes,
184,Bike,Bimota SB8R [2000],12.400720419098471,1.8220167147364952,6.934670274888986,12,2000-06-03,,World Superbikes,
185,Bike,Honda VTR 1000 [2000],16.737568719180207,1.4127687099684056,12.49926258927499,25,2000-10-14,,World Superbikes,
186,Bike,Ducati 996 R [2000],25.445054562867835,1.4997532702945535,20.945794751984174,19,2000-10-14,,World Superbikes,
187,Rider,Massimo De Silvestro,0.7899162050524995,2.1669034328204324,-5.710794093408798,14,2000-09-09,Kawasaki ZX-7 RR [2000],World Superbikes,
188,Rider,David Simpson,15.630528758781178,3.6288941299029456,4.743846369072342,2,2000-04-22,Suzuki GSX-R 750 [2000],World Superbikes,
189,Rider,Greg Smith,14.918945680208461,3.716652816136879,3.7689872317978246,2,2000-04-22,Kawasaki ZX-7 RR [2000],World Superbikes,
190,Rider,Sean McKay,14.899380374306881,3.7181272078478838,3.74499875076323,2,2000-04-22,Kawasaki ZX-7 RR [2000],World Superbikes,
191,Rider,Claude Alain Jaggi,10.30492184491525,2.1923563341905634,3.7278528423435606,12,2000-06-24,Honda VTR 1000 [2000],World Superbikes,
192,Bike,Honda RC45 [2000],33.79340527524257,3.127776122862844,24.41007690665404,3,2000-04-29,,World Superbikes,
193,Bike,Suzuki [2000],30.378648472099094,2.076028787051429,24.150562110944808,9,2000-10-14,,World Superbikes,
194,Bike,Yamaha YZF 750 R [2000],20.14069151248575,3.1259880646013003,10.762727318681847,3,2000-05-13,,World Superbikes,
195,Rider,Luca Cadalora,28.22206202429869,3.5307825563379516,17.629714355284836,2,2000-05-13,Ducati 996 [2000],World Superbikes,
196,Rider,John Crawford,24.596083918799195,3.31354456013636,14.655450238390117,3,2000-05-13,Suzuki [2000],World Superbikes,
197,Rider,Markus Barth,26.158870836645807,1.4973438518094255,21.66683928121753,17,2000-10-14,Yamaha YZF-R7 [2000],World Superbikes,
198,Rider,Jürgen Oelschläger,22.755682128817075,1.3608031852894151,18.67327257294883,21,2004-05-29,Honda CBR 1000RR Fireblade [2004],World Superbikes,
199,Rider,Steve Plater,28.529728074771793,2.7602142699122356,20.249085265035085,4,2000-10-14,Kawasaki ZX-7 RR [2000],World Superbikes,
200,Rider,Ludovic Holon,17.944266975790306,1.6451309709791038,13.008874062852994,16,2001-06-22,Kawasaki ZX-7 RR [2001],World Superbikes,
201,Bike,Ducati [2000],24.227225446678094,2.4269111138227495,16.946492105209845,7,2000-07-08,,World Superbikes,
202,Rider,José Oriol Fernández,24.022755284014533,3.613478311558251,13.18232034933978,2,2000-06-24,Honda VTR 1000 [2000],World Superbikes,
203,Rider,Javier Rodríguez,20.411867486041377,1.6540576663977664,15.449694486848077,17,2001-07-27,Honda VTR 1000 RC [2001],World Superbikes,
204,Rider,Guin Roda,17.796753534257878,4.1058183574678475,5.479298461854334,2,2000-06-24,Ducati 996 SPS [2000],World Superbikes,
205,Bike,Ducati 996 SPS [2000],17.79675353425788,4.1058183574678475,5.479298461854338,2,2000-06-24,,World Superbikes,
206,Rider,Larry Pegram,27.668931737513006,3.379122559172796,17.53156405999462,3,2000-07-08,Ducati [2000],World Superbikes,
207,Rider,Bertrand Stey,21.00589758872789,1.010148185184009,17.975453033175864,47,2003-10-17,Honda VTR 1000 SP2 [2003],World Superbikes,
208,Rider,Daniele Morigi,12.712298219258479,2.5231798064454902,5.142758799922008,6,2000-09-09,Ducati 996 RS2000 [2000],World Superbikes,
209,Rider,Gérald Muteau,18.188964038196833,2.5916612997570714,10.413980138925618,6,2000-10-14,Honda VTR 1000 [2000],World Superbikes,
210,Rider,Maarten Duyzers,18.09121021296929,4.101280657198466,5.7873682413738905,2,2000-09-02,Suzuki RGB [2000],World Superbikes,
211,Bike,Suzuki RGB [2000],18.09121021296929,4.101280657198466,5.7873682413738905,2,2000-09-02,,World Superbikes,
212,Rider,Andre Coers,11.268771261502138,3.7230454150969563,0.0996350162112698,2,2000-09-02,Suzuki GSX-R 750 [2000],World Superbikes,
213,Rider,Robert van der Molen,12.006941294998555,3.75205979276161,0.7507619167137243,2,2000-09-02,Suzuki GSX-R 750 [2000],World Superbikes,
214,Rider,René Prang,20.759184745200287,3.8260903305492806,9.280913753552445,2,2000-09-09,Yamaha [2000],World Superbikes,
215,Bike,Yamaha [2000],18.81635014513538,3.0077526145475004,9.79309230149288,4,2000-10-14,,World Superbikes,
216,Bike,Aprilia RSV 1000 [2001],28.121752789698647,1.0549740536152221,24.95683062885298,39,2001-09-29,,World Superbikes,
217,Bike,Kawasaki ZX-7 RR [2001],24.01466342099593,1.075584125715535,20.787911043849327,38,2001-09-28,,World Superbikes,
218,Bike,Ducati 996 R F01 [2001],31.116824669917992,1.0649691103320063,27.921917338921972,39,2001-09-29,,World Superbikes,
219,Bike,Ducati 996 RS [2001],26.46020537400927,1.0634634299807526,23.269815084067012,39,2001-09-29,,World Superbikes,
220,Bike,Honda VTR 1000 SP [2001],28.419245044544432,1.0501125749496145,25.26890731969559,39,2001-09-29,,World Superbikes,
221,Rider,Regis Laconi,38.07628485531849,0.7268993338718117,35.89558685370306,263,2009-05-09,Ducati 1098 RS 09 [2009],World Superbikes,
222,Rider,James Toseland,37.36080034285251,0.7277837698283265,35.17744903336753,318,2011-09-02,BMW S1000 RR [2011],World Superbikes,
223,Rider,Tadayuki Okada,35.16595471949264,1.0529852134281998,32.00699907920804,39,2001-09-29,Honda VTR 1000 SP [2001],World Superbikes,
224,Bike,Suzuki GSX-R 750 [2001],24.99922020043462,1.0464396444954571,21.85990126694825,39,2001-09-29,,World Superbikes,
225,Bike,Yamaha YZF-R7 [2001],21.633226102818572,1.2446250604701954,17.899350921407986,26,2001-09-28,,World Superbikes,
226,Rider,Stéphane Chambon,33.89169830192115,1.0942790523858152,30.608861144763708,35,2001-09-29,Suzuki GSX-R 750 [2001],World Superbikes,
227,Rider,Broc Parkes,29.05308791082734,0.7736577434711154,26.732114680413993,122,2013-10-19,Yamaha YZF-R1 [2013],World Superbikes,
228,Bike,Honda VTR 1000 RC [2001],16.311275462872477,1.9213867160328975,10.547115314773784,15,2001-07-27,,World Superbikes,
229,Rider,Jay Normoyle,15.342184327234,3.102318666346922,6.035228328193233,4,2003-03-28,Suzuki GSX 1000R [2003],World Superbikes,
230,Rider,Warwick Nowland,21.016975359083656,1.4911412099407122,16.54355172926152,20,2004-10-01,Suzuki GSX 1000R [2004],World Superbikes,
231,Bike,Honda VTR 1000 SP2 [2001],25.80570533298243,3.125977966213494,16.42777143434195,3,2001-04-27,,World Superbikes,
232,Bike,Yamaha YZF 750 R [2001],26.17863220244292,3.1241206630925222,16.806270213165355,3,2001-04-27,,World Superbikes,
233,Rider,Yukio Kagayama,36.24073963770539,0.7251603001660497,34.06525873720724,200,2009-10-24,Suzuki GSX-R 1000 K9 [2009],World Superbikes,
234,Bike,Suzuki GSX 1000R [2001],26.41328713124556,3.1111662001222635,17.07978853087877,3,2001-04-27,,World Superbikes,
235,Bike,Ducati 996 R [2001],26.391343674778273,1.7351480291437664,21.185899587346974,14,2001-09-28,,World Superbikes,
236,Rider,Luca Pasini,18.132789759921774,2.4873990531091987,10.670592600594178,6,2001-09-28,Ducati 996 R [2001],World Superbikes,
237,Rider,Shuja Arai,16.57537907498134,4.366224702926423,3.476704966202071,2,2001-05-11,Honda VTR 1000 RC [2001],World Superbikes,
238,Rider,Nigel Arnold,19.647076285049177,4.12466491469852,7.273081540953619,2,2001-05-25,Honda VTR 1000 RC [2001],World Superbikes,
239,Rider,Matteo Campana,15.4106120623486,2.9774160601027377,6.4783638820403855,4,2001-06-22,Ducati 996 R [2001],World Superbikes,
240,Bike,Benelli Tornado 900 [2001],16.639769746960408,1.7438612818447496,11.408185901426158,12,2001-09-28,,World Superbikes,
241,Rider,Ferdinando Di Maso,17.098710612034605,2.387032519686656,9.937613052974637,8,2001-09-07,Kawasaki ZX-7 RR [2001],World Superbikes,
242,Bike,Yamaha [2001],23.864610505170265,3.124000064329249,14.492610312182517,3,2001-07-28,,World Superbikes,
243,Rider,Dean Ellison,22.05766212260918,1.2778260388963292,18.224184005920193,35,2007-10-05,Ducati 999 F05 [2007],World Superbikes,
244,Bike,Honda [2001],24.599186868728477,3.6180207060064062,13.745124750709259,2,2001-07-27,,World Superbikes,
245,Rider,Kim Ashkenazi,19.626744433200873,3.7668337310813476,8.326243239956831,2,2001-07-27,Kawasaki ZX-7 RR [2001],World Superbikes,
246,Rider,Berto Camlek,13.214804688606316,2.270620401736173,6.402943483397797,8,2006-07-21,Yamaha YZF-R1 [2006],World Superbikes,
247,Rider,Serafino Foti,21.48992736867654,1.1635774337376061,17.99919506746372,33,2003-06-20,Ducati 998 RS [2003],World Superbikes,
248,Bike,Ducati 998 F02 [2002],30.13224431321252,1.0919501752045635,26.85639378759883,39,2002-09-28,,World Superbikes,
249,Bike,Aprilia RSV 1000 [2002],26.355026508820515,1.0593883706360654,23.17686139691232,39,2002-09-28,,World Superbikes,
250,Bike,Honda VTR 1000 SP2 [2002],32.15953306748048,1.1476740911356367,28.71651079407357,39,2002-09-28,,World Superbikes,
251,Bike,Kawasaki ZX-7 RR [2002],19.181263030907946,1.0673228259431744,15.979294553078422,39,2002-09-28,,World Superbikes,
252,Bike,Ducati 998 F01 [2002],25.79401372761741,1.0682483591401055,22.589268650197095,39,2002-09-28,,World Superbikes,
253,Bike,Ducati 998 RS [2002],23.86143362362521,1.0629137265136686,20.672692444084205,39,2002-09-28,,World Superbikes,
254,Bike,Suzuki GSX-R 750 [2002],19.52688948927709,3.1184102636438658,10.171658698345492,3,2002-03-09,,World Superbikes,
255,Rider,Mark Heckles,11.18413475060513,1.3418028474811519,7.158726208161674,24,2002-09-27,Honda VTR 1000 SP2 [2002],World Superbikes,
256,Bike,Honda VTR 1000 SP [2002],17.58363881720876,1.5338652319696846,12.982043121299707,22,2002-09-27,,World Superbikes,
257,Rider,Ivan Clementi,27.785307407519692,0.748270218938824,25.54049675070322,144,2013-06-07,BMW S1000 RR [2013],World Superbikes,
258,Bike,Ducati 996 RS [2002],22.954379392686775,1.4068291568543987,18.73389192212358,24,2002-09-28,,World Superbikes,
259,Rider,Yann Gyger,15.204267051451746,3.4224383899644715,4.936951881558331,4,2002-08-30,Honda VTR 1000 SP [2002],World Superbikes,
260,Bike,Suzuki GSX-R750 Y [2002],21.249794783095684,1.091477957046687,17.975360911955622,36,2002-09-28,,World Superbikes,
261,Bike,Yamaha YZF-R7 [2002],25.87697989037182,2.884747455641817,17.22273752344637,4,2002-09-27,,World Superbikes,
262,Rider,Kenichiro Nakamura,24.280258374873327,2.81537467086815,15.834134362268877,4,2003-04-25,Honda VTR 1000 SP2 [2003],World Superbikes,
263,Rider,Cristian Caliumi,20.544669155026735,3.6335228176029197,9.644100702217976,2,2002-05-10,Ducati 996 RS [2002],World Superbikes,
264,Bike,Benelli Tornado 900 [2002],15.770686461927665,1.463693088383875,11.37960719677604,18,2002-09-27,,World Superbikes,
265,Rider,Alessandro Valia,21.06210170094293,2.6058882766805183,13.244436870901374,6,2002-09-27,Ducati 996 R [2002],World Superbikes,
266,Bike,Ducati 996 R [2002],21.06210170094293,2.6058882766805183,13.244436870901374,6,2002-09-27,,World Superbikes,
267,Rider,Glen Richards,37.01618903493833,2.3898929944133176,29.846510051698374,6,2002-07-27,Kawasaki ZX-7 RR [2002],World Superbikes,
268,Rider,Michael Rutter,38.80086302215586,1.8395050159832576,33.28234797420609,12,2003-07-26,Ducati [2003],World Superbikes,
269,Bike,Ducati [2002],27.83044771319799,2.41425229114373,20.5876908397668,6,2002-07-27,,World Superbikes,
270,Rider,Shane Byrne,33.454878230886465,0.754395413451632,31.191691990531567,122,2010-10-02,Ducati 1098R [2010],World Superbikes,
271,Bike,Honda [2002],30.302046749622754,2.6327330386259584,22.403847633744878,5,2002-07-27,,World Superbikes,
272,Rider,Alex Hofmann,25.346672479006845,3.3336816706432733,15.345627467077025,3,2002-06-08,Kawasaki ZX-7 RR [2002],World Superbikes,
273,Rider,Marjan Malec,15.384190228002057,4.709082104710676,1.2569439138700282,1,2002-06-21,Ducati 996 RS [2002],World Superbikes,
274,Bike,Ducati 998 R [2002],20.034842985558335,3.2435532548597497,10.304183220979086,3,2002-07-13,,World Superbikes,
275,Rider,Nicky Hayden,37.1659172992373,1.422335497667671,32.898910806234284,23,2017-03-31,Honda CBR1000RR SP2 [2017],World Superbikes,
276,Bike,Honda RC51 [2002],25.577356029513428,3.1691579358329247,16.069882222014655,3,2002-07-13,,World Superbikes,
277,Rider,Mark Miller,21.274371949858267,3.8086145520213246,9.848528293794294,2,2002-07-13,Honda VTR 1000 SP [2002],World Superbikes,
278,Bike,Ducati 996 SPS [2002],19.78000991305723,3.1493430857586278,10.331980655781347,4,2002-09-06,,World Superbikes,
279,Rider,Jerónimo Vidal,24.368580680723767,2.9216089339561067,15.603753878855446,4,2002-09-27,Honda VTR 1000 SP [2002],World Superbikes,
280,Rider,Luca Pini,22.291805910833563,1.713065988088421,17.152607946568303,13,2005-09-30,Honda CBR 1000RR Fireblade [2005],World Superbikes,
281,Bike,Ducati 999 F03 [2003],27.14657629215202,1.1226012298112942,23.778772602718135,36,2003-10-18,,World Superbikes,
282,Bike,Ducati 998 F02 [2003],28.511194071730305,1.0986469249984427,25.21525329673498,36,2003-10-18,,World Superbikes,
283,Bike,Ducati 998 RS [2003],26.72444262977396,1.104621940917118,23.410576807022608,36,2003-10-18,,World Superbikes,
284,Bike,Petronas FP1 [2003],13.035111414173361,1.1009980202687906,9.73211735336699,35,2003-10-18,,World Superbikes,
285,Rider,David García,24.661144487780096,1.5073481896480083,20.13909991883607,18,2004-06-11,Ducati 998 RS [2004],World Superbikes,
286,Bike,Suzuki GSX 1000R [2003],26.614571312982996,1.119048552306992,23.25742565606202,36,2003-10-18,,World Superbikes,
287,Rider,Nello Russo,21.374725491928377,1.950766886711107,15.522424831795057,10,2003-06-20,Ducati 998 RS [2003],World Superbikes,
288,Bike,Yamaha YZF-R1 [2003],21.614848474958958,1.265353895360027,17.818786788878878,27,2003-10-18,,World Superbikes,
289,Bike,Kawasaki ZX-7 RR [2003],23.56845576858139,1.1251913353058092,20.192881762663962,34,2003-10-17,,World Superbikes,
290,Rider,Walter Tortoroglio,20.224720097372412,1.4183775841017257,15.969587345067236,22,2003-09-26,Honda VTR 1000 SP2 [2003],World Superbikes,
291,Bike,Honda VTR 1000 SP2 [2003],23.265711786147115,1.3304520992606346,19.27435548836521,25,2003-10-17,,World Superbikes,
292,Rider,Sergio Fuertes,22.130791749380656,1.0151871909390908,19.085230176563382,45,2008-04-04,Suzuki GSX-R1000 K8 [2008],World Superbikes,
293,Rider,Isaac Martín,16.76896432832715,4.2708564807172875,3.956394886175289,2,2003-02-28,Yamaha YZF-R1 [2003],World Superbikes,
