Id,Type,Name,Year,Debut,Entries,Mean,StdDev,AvgMean,AvgStdDev,Bike,Series
183,Rider,Sam Lowes,2022,0,11,23.994864519301057,0.7844614428698666,24.496039439001642,0.790966137332306,Kalex [2022],Moto2
183,Rider,Sam Lowes,2023,0,21,23.20923235223379,0.7675187676163073,23.63613492197389,0.7798487972289482,Kalex [2023],Moto2
182,Bike,Speed Up [2014],2014,1,18,26.23217759323897,1.5326127233024947,26.77489501151799,2.7504990797527564,,Moto2
184,Rider,Jonas Folger,2014,1,18,23.43306676435192,1.5858355169141747,24.494457290057017,3.0849579451701175,Kalex [2014],Moto2
184,Rider,Jonas Folger,2015,0,18,26.179944722775826,1.1640591377566436,25.108783770819272,1.355378249067573,Kalex [2015],Moto2
184,Rider,Jonas Folger,2016,0,18,26.90958259434244,0.9900369219298895,26.558570780593524,1.074702298688488,Kalex [2016],Moto2
184,Rider,Jonas Folger,2019,0,5,26.010127332760735,0.9536564726889516,26.34179977987855,0.9681305113950388,Kalex [2019],Moto2
185,Bike,Tech 3 [2014],2014,1,18,26.66299237121546,1.4763814063594751,26.03933244302818,2.5316132876852926,,Moto2
186,Rider,Luis Salom,2014,1,18,24.946277361614076,1.590138088595466,25.802332936530266,3.090516412689803,Kalex [2014],Moto2
186,Rider,Luis Salom,2015,0,17,25.02103429800738,1.172924664265703,24.65115090495395,1.362979695211667,Kalex [2015],Moto2
186,Rider,Luis Salom,2016,0,6,24.9697785246368,1.1144510293643417,25.214495013254567,1.1433553471173086,Kalex [2016],Moto2
187,Bike,TSR [2014],2014,1,13,22.11124891271686,1.907307345425747,23.219770376987796,3.2142316054806943,,Moto2
188,Bike,Caterham Suter [2014],2014,1,18,23.86564089356563,1.5329283067210442,22.057460892407118,2.7939759120212306,,Moto2
189,Rider,Lorenzo Baldassarri,2014,1,18,23.94444170379265,1.5733973113402155,22.254657905684137,3.053414544983132,Suter [2014],Moto2
189,Rider,Lorenzo Baldassarri,2015,0,17,24.708244253388525,1.1698406738149167,23.893222727382966,1.352677541222832,Kalex [2015],Moto2
189,Rider,Lorenzo Baldassarri,2016,0,17,25.757920074993745,0.992255535538165,25.068958977492898,1.0738692526248972,Kalex [2016],Moto2
189,Rider,Lorenzo Baldassarri,2017,0,13,24.920793208233324,0.9193999588015782,25.416047275037542,0.9577383794155652,Kalex [2017],Moto2
189,Rider,Lorenzo Baldassarri,2018,0,18,24.877442877589548,0.856404689334241,25.087020709882015,0.8905266654305981,Kalex [2018],Moto2
189,Rider,Lorenzo Baldassarri,2019,0,19,25.014376011710013,0.8150904573493029,24.97428128151995,0.8394486137099716,Kalex [2019],Moto2
189,Rider,Lorenzo Baldassarri,2020,0,15,24.168263864361283,0.7953896375496143,24.572233583968064,0.8081980479341836,Kalex [2020],Moto2
189,Rider,Lorenzo Baldassarri,2021,0,15,23.938654118905532,0.7809751351874995,24.118004701700283,0.791109056380825,MV Agusta [2021],Moto2
190,Rider,Josh Herrin,2014,1,10,22.760508603763185,2.1384285234927485,22.315963993606495,3.7381309658903814,Caterham Suter [2014],Moto2
192,Rider,Edgar Pons,2015,1,8,18.796009447726007,2.1216212188934773,20.16810258135449,2.9980991162812227,Kalex [2015],Moto2
192,Rider,Edgar Pons,2016,0,14,18.925528178662447,1.3750605295458176,18.656519777165837,1.680721580634438,Kalex [2016],Moto2
192,Rider,Edgar Pons,2017,0,15,18.757583413336476,1.1168589281777288,18.816628649928457,1.2400611329811566,Kalex [2017],Moto2
192,Rider,Edgar Pons,2018,0,6,19.14317230745918,1.043210738542481,18.987562499320884,1.0732123085981213,Speed Up [2018],Moto2
192,Rider,Edgar Pons,2020,0,15,18.471261580006303,0.9398099143808967,18.86468569775934,0.9920080615796769,Kalex [2020],Moto2
193,Bike,TransFIORmers [2014],2014,1,3,22.569313684170538,3.7984179255420547,23.82730479333566,4.69606904572013,,Moto2
195,Rider,Riccardo Russo,2014,1,5,20.922158103396917,2.710326037837117,22.399537746472486,3.7262450711534716,Suter [2014],Moto2
196,Rider,Miroslav Popov,2014,1,2,17.691345832903625,4.030161483180592,18.552471076024943,4.615218211023322,Suter [2014],Moto2
200,Rider,Florian Marino,2014,1,6,19.308608116460213,2.47219842581481,19.24350762444645,3.5331865801922904,Kalex [2014],Moto2
201,Rider,Federico Caricasulo,2015,1,2,18.29745249503705,3.394547087752283,18.56628561405341,3.7153637465283644,Kalex [2015],Moto2
202,Rider,Federico Fuligni,2015,1,2,20.04638292365128,3.388831935452795,20.275196860338013,3.701602504249614,Suter [2015],Moto2
202,Rider,Federico Fuligni,2016,0,4,19.04465190009127,2.3745250054256317,19.627479303778255,2.7083517402453707,Kalex [2016],Moto2
202,Rider,Federico Fuligni,2017,0,5,17.525963212348714,1.886919764031987,17.896805608948867,2.07754645606508,Kalex [2017],Moto2
202,Rider,Federico Fuligni,2018,0,17,15.36038087972645,1.2667515856600404,15.916123847306816,1.53995876015997,Kalex [2018],Moto2
203,Bike,NTS [2014],2014,1,4,21.993226412900242,2.997910751631241,22.088463413584,3.952429451853216,,Moto2
208,Bike,Kalex [2015],2015,1,18,25.593686133265255,1.5166617994198166,25.513297770633457,2.6464962113744015,,Moto2
209,Rider,Álex Rins,2015,1,18,32.10172833968701,1.652534643901486,32.24683946505004,3.1217278328085145,Kalex [2015],Moto2
209,Rider,Álex Rins,2016,0,18,31.514915729789212,1.195414162208585,32.68230030244944,1.4074255284561603,Kalex [2016],Moto2
210,Bike,Tech 3 [2015],2015,1,18,22.256203705217814,1.4980206795734514,22.47419727344522,2.5497145824635195,,Moto2
211,Rider,Álex Márquez,2015,1,18,24.486909119988997,1.5833042178476215,25.349355252506626,3.057909819655436,Kalex [2015],Moto2
211,Rider,Álex Márquez,2016,0,17,23.521249341970638,1.1745488762738163,23.45021197181282,1.3607343531681049,Kalex [2016],Moto2
211,Rider,Álex Márquez,2017,0,14,25.1201257340199,1.033114206958489,24.539502593442762,1.1039041794768492,Kalex [2017],Moto2
211,Rider,Álex Márquez,2018,0,18,25.59916056271334,0.9204191882802863,25.48570835322606,0.9777473560062492,Kalex [2018],Moto2
211,Rider,Álex Márquez,2019,0,19,26.580189642062855,0.8594604286109536,26.291122719595812,0.8929128983489968,Kalex [2019],Moto2
212,Bike,Speed Up [2015],2015,1,18,25.40641579602199,1.4840779599837506,26.086332269403915,2.5689424977015856,,Moto2
214,Rider,Florian Alt,2015,1,17,21.848753839287124,1.6663298021170032,21.70409852621856,3.232818750195003,Suter [2015],Moto2
213,Bike,Suter [2015],2015,1,18,21.35643042689217,1.5996256439547258,20.503614120427695,3.1606362799786147,,Moto2
215,Rider,Zaqhwan Zaidi,2015,1,6,19.771990081438204,3.0942899308441514,19.152097885311033,4.636040184454576,Suter [2015],Moto2
216,Bike,TransFIORmers [2015],2015,1,2,19.459976985049877,4.791351433914324,20.294671396326667,5.710305634227579,,Moto2
218,Rider,Ramdan Rosli,2015,1,2,18.1060043423122,4.027145937615849,18.573922943712894,4.659661665341376,Kalex [2015],Moto2
218,Rider,Ramdan Rosli,2016,0,3,19.7328868701111,2.730716739699907,18.890469343444433,3.082516508797927,Kalex [2016],Moto2
220,Rider,Xavi Vierge,2015,1,9,22.4507029379428,2.0661756103651308,21.803170355507586,3.178691793269557,Tech 3 [2015],Moto2
220,Rider,Xavi Vierge,2016,0,18,24.227252413446163,1.2917149958169263,22.88206456012623,1.6236395050221117,Tech 3 [2016],Moto2
220,Rider,Xavi Vierge,2017,0,12,24.54145277982192,1.1073994122080175,24.672376686918113,1.1954430616904237,Tech 3 [2017],Moto2
220,Rider,Xavi Vierge,2018,0,17,24.685656263028676,0.965023350062563,24.740243719471938,1.0361307727792022,Kalex [2018],Moto2
220,Rider,Xavi Vierge,2019,0,18,23.545659323667056,0.8765719423229394,24.067168220339997,0.9205657083226358,Kalex [2019],Moto2
220,Rider,Xavi Vierge,2020,0,15,23.26873398562759,0.8364872236496678,23.52294001563417,0.8590658475333058,Kalex [2020],Moto2
220,Rider,Xavi Vierge,2021,0,18,23.01650543283181,0.8032725701459126,23.169239902247142,0.8227804312847936,Kalex [2021],Moto2
223,Rider,Luca Marini,2016,1,18,19.812007671607574,1.5424723853483935,20.03671855401086,2.57992146695461,Kalex [2016],Moto2
223,Rider,Luca Marini,2017,0,13,20.003140091427078,1.2225023827206833,20.532747652032853,1.3733645523990632,Kalex [2017],Moto2
223,Rider,Luca Marini,2018,0,18,22.389858269957326,1.017211046232184,20.940562810749903,1.1144056990303737,Kalex [2018],Moto2
223,Rider,Luca Marini,2019,0,19,23.95242527610213,0.9074078877264768,23.256247814524013,0.9617729281020643,Kalex [2019],Moto2
223,Rider,Luca Marini,2020,0,15,24.88295627006944,0.8625074546483071,24.562405099490384,0.8879531372797709,Kalex [2020],Moto2
226,Rider,Joshua Hook,2015,1,4,17.6409966247493,2.9747940497582457,18.819850633869336,3.9161931828247356,Kalex [2015],Moto2
227,Bike,Kalex [2016],2016,1,18,25.669634875121048,1.520200900641608,25.71875416041718,2.6612888184731767,,Moto2
228,Bike,Speed Up [2016],2016,1,18,21.98298360717881,1.4642987396955014,22.257946696566833,2.5540711514107253,,Moto2
229,Rider,Miguel Oliveira,2016,1,14,22.29720022532955,1.81335233119299,22.21494303380269,3.363966108178582,Kalex [2016],Moto2
229,Rider,Miguel Oliveira,2017,0,15,24.473244833076226,1.3310634984317562,23.602813175261836,1.5438396985213292,KTM [2017],Moto2
229,Rider,Miguel Oliveira,2018,0,18,28.354782401410606,1.0786744540615356,26.853337099196743,1.1962974282261227,KTM [2018],Moto2
231,Rider,Isaac Viñales,2016,1,17,22.257927300638624,1.6511743715556728,22.75279812397599,3.1761792358403502,Tech 3 [2016],Moto2
231,Rider,Isaac Viñales,2017,0,15,21.043901183768966,1.233308873407774,21.486481955003242,1.4252807983107818,Kalex [2017],Moto2
231,Rider,Isaac Viñales,2018,0,15,20.255908708273093,1.0450284511544574,20.55661408976109,1.1371245452487775,Suter [2018],Moto2
230,Bike,Tech 3 [2016],2016,1,18,23.837526653959863,1.5549206744764243,22.775834186366883,2.8782994912401056,,Moto2
232,Rider,Alessandro Tonucci,2016,1,6,16.352375763681152,2.9368432242873004,17.273261611600304,4.490972476434559,Kalex [2016],Moto2
234,Rider,Efrén Vázquez,2016,1,2,19.43151031521335,5.3399662756344375,20.194279539226937,5.973350251283481,Suter [2016],Moto2
233,Bike,Suter [2016],2016,1,5,22.727089716970934,3.2201679870443565,20.311271970850353,4.86971237204061,,Moto2
236,Rider,Remy Gardner,2016,1,12,20.624076493406307,1.8180116613636657,21.148962117290043,2.9565303796258475,Kalex [2016],Moto2
236,Rider,Remy Gardner,2017,0,15,20.47903368462531,1.287011864792904,20.555170872640158,1.5245612044405252,Tech 3 [2017],Moto2
236,Rider,Remy Gardner,2018,0,15,20.70270725564954,1.069364972279013,20.70792638629287,1.1734890130039304,Tech 3 [2018],Moto2
236,Rider,Remy Gardner,2019,0,18,20.84779755863704,0.9336067528611358,20.804321733903762,1.0005894880656148,Kalex [2019],Moto2
236,Rider,Remy Gardner,2020,0,13,22.19789613310181,0.8839325441229435,21.359981232711498,0.9100336544768929,Kalex [2020],Moto2
236,Rider,Remy Gardner,2021,0,18,24.802347206228028,0.8424134177823204,23.77522723826566,0.8664428745582217,Kalex [2021],Moto2
237,Rider,Iker Lecuona,2016,1,6,18.16678826699327,2.481755011579609,19.53634702894107,3.5415992067875717,Kalex [2016],Moto2
237,Rider,Iker Lecuona,2017,0,12,18.288877157744725,1.5256657919870664,17.804519871915456,1.8852482472092231,Kalex [2017],Moto2
237,Rider,Iker Lecuona,2018,0,18,20.174210382029187,1.1341145477318293,19.42581613152629,1.3114029015264574,KTM [2018],Moto2
237,Rider,Iker Lecuona,2019,0,18,21.732500800864575,0.9711845217299679,20.741984946983578,1.0511323918098037,KTM [2019],Moto2
243,Rider,Alessandro Nocco,2016,1,2,17.913416606285722,3.9675442586518073,19.183108176264298,4.5343663828157945,Kalex [2016],Moto2
246,Bike,Kalex [2017],2017,1,15,25.3536968088161,1.6806054800898407,25.465433102374426,2.9234801575225435,,Moto2
247,Bike,KTM [2017],2017,1,15,33.79403646540585,1.765073014676645,32.321415407504425,3.1039162033699923,,Moto2
248,Rider,Fabio Quartararo,2017,1,15,23.787029791034296,1.750682023433134,23.987254247382154,3.2920497397408908,Kalex [2017],Moto2
248,Rider,Fabio Quartararo,2018,0,18,26.685572259710632,1.2089214537965143,25.422319822002567,1.4468174591766088,Speed Up [2018],Moto2
249,Bike,Tech 3 [2017],2017,1,15,26.448380197256128,1.6371604669308497,26.37103953634878,2.772410060430714,,Moto2
250,Bike,Suter [2017],2017,1,15,21.206382278597307,1.6421219895248347,21.851125035806792,2.7396031804617382,,Moto2
251,Rider,Francesco Bagnaia,2017,1,15,29.577209778868266,1.7727464602472278,27.89018536011169,3.2986508389483755,Kalex [2017],Moto2
251,Rider,Francesco Bagnaia,2018,0,18,32.130134647279846,1.2685883647954583,31.511040161211692,1.4967552850163905,Kalex [2018],Moto2
252,Bike,Speed Up [2017],2017,1,15,22.48293538277111,1.709600898472761,21.478352448396016,3.0376815586911885,,Moto2
253,Rider,Brad Binder,2017,1,15,22.102369735126654,1.7951760769701195,21.31585236823974,3.3233315365879172,KTM [2017],Moto2
253,Rider,Brad Binder,2018,0,18,26.08425369322504,1.2354960259268544,24.404167890349285,1.4783549048643716,KTM [2018],Moto2
253,Rider,Brad Binder,2019,0,19,29.064975962211005,1.0278354479579546,27.23251983116333,1.1228901577581543,KTM [2019],Moto2
254,Rider,Andrea Locatelli,2017,1,15,19.317072507002997,1.7465568038385166,19.548720275107296,3.2930357657938987,Kalex [2017],Moto2
254,Rider,Andrea Locatelli,2018,0,18,21.288926416918226,1.2050682271768425,20.444892216589068,1.4449698719633166,Kalex [2018],Moto2
254,Rider,Andrea Locatelli,2019,0,19,21.434897598891975,0.9921206888122651,21.415199574917416,1.0938372863045873,Kalex [2019],Moto2
255,Rider,Khairul Idham Pawi,2017,1,15,17.789465514470695,1.7514793262638393,17.569219308998942,3.301515564843558,Kalex [2017],Moto2
255,Rider,Khairul Idham Pawi,2018,0,18,18.00164874566144,1.206031915817388,17.79540527727974,1.4477584978234905,Kalex [2018],Moto2
255,Rider,Khairul Idham Pawi,2019,0,3,18.084497792342667,1.1799490263680912,18.0737271852235,1.1908684635291287,Kalex [2019],Moto2
256,Rider,Stefano Manzi,2017,1,15,19.087074359137095,1.7488162230555502,17.973601362417966,3.305539262346691,Kalex [2017],Moto2
256,Rider,Stefano Manzi,2018,0,15,19.286482603470247,1.2658978775573884,19.28042804697308,1.4836369560404619,Suter [2018],Moto2
256,Rider,Stefano Manzi,2019,0,18,21.74557647304749,1.0247757993855544,20.277535791025276,1.1370443037942706,MV Agusta [2019],Moto2
256,Rider,Stefano Manzi,2020,0,15,22.212430428253263,0.9271636100295555,22.05812996394631,0.9763949634367091,MV Agusta [2020],Moto2
256,Rider,Stefano Manzi,2021,0,18,21.422438308326996,0.8566331568224048,21.704214183420554,0.8936169150674719,Kalex [2021],Moto2
256,Rider,Stefano Manzi,2022,0,3,21.404370479479518,0.8480087008886198,21.422249544210587,0.8510375951141026,Kalex [2022],Moto2
257,Rider,Jorge Navarro,2017,1,14,23.132500726177124,1.8204936789975161,24.222502697243215,3.388610813075906,Kalex [2017],Moto2
257,Rider,Jorge Navarro,2018,0,18,21.67857057425514,1.22770382516919,22.084512917566858,1.4886179192495252,Kalex [2018],Moto2
257,Rider,Jorge Navarro,2019,0,19,23.849499364298463,1.0147841488975162,23.06439294734544,1.1174403793421006,Speed Up [2019],Moto2
257,Rider,Jorge Navarro,2020,0,15,23.295249976799525,0.9240627458721037,23.522557383918013,0.9703622979988782,Speed Up [2020],Moto2
257,Rider,Jorge Navarro,2021,0,18,24.139641908563526,0.8576599615643975,23.569337982336155,0.8928614029901929,Boscoscuro SF20T [2021],Moto2
257,Rider,Jorge Navarro,2022,0,18,23.188556154477087,0.8168395764025931,23.848881985635863,0.8403431920917397,Kalex [2022],Moto2
257,Rider,Jorge Navarro,2024,0,9,23.089320464791236,0.8008262372794893,23.18438813083487,0.8088049252861345,Kalex [2024],Moto2
257,Rider,Jorge Navarro,2025,0,22,22.70573538208853,0.7755928244670098,22.81203485039832,0.7914523766899279,Forward F2 [2025],Moto2
257,Rider,Jorge Navarro,2026,0,2,22.53930443050016,0.7791810397593724,22.594387747670744,0.7785875715966334,Forward F2 [2026],Moto2
