Id,Type,Name,Year,Debut,Entries,Mean,StdDev,AvgMean,AvgStdDev,Bike,Series
23,Rider,Lucio Pedercini,2003,0,34,25.062275951149356,0.7573718785245044,25.375761896129205,0.7696054716477937,Ducati 998 RS [2003],World Superbikes
23,Rider,Lucio Pedercini,2004,0,32,24.85241634739738,0.7516832226760312,25.08072043577425,0.7591638239420037,Ducati 998 RS03 [2004],World Superbikes
23,Rider,Lucio Pedercini,2005,0,13,23.869096991824723,0.7533852272347397,24.44847299563439,0.7556185175503466,Ducati 999 RS [2005],World Superbikes
23,Rider,Lucio Pedercini,2006,0,5,23.5746475865623,0.7595192446745062,23.72101760432225,0.7582421902006623,Ducati 999 RS [2006],World Superbikes
24,Rider,Piergiorgio Bontempi,1998,1,21,27.008727104892767,1.6088023891476628,27.39712644789694,3.0614389108939393,Kawasaki ZX7R 750 [1998],World Superbikes
24,Rider,Piergiorgio Bontempi,2004,0,28,25.53145792699259,1.061504591894313,25.826176798573645,1.2684451173481919,Suzuki GSX 1000R [2004],World Superbikes
25,Rider,Igor Jerman,1998,1,25,19.671379192943714,1.4594756003330365,20.31048602483721,2.836072339143014,Kawasaki ZX7R 750 [1998],World Superbikes
25,Rider,Igor Jerman,1999,0,32,21.641504443375844,0.9996974672446334,20.830491057215802,1.173234893411951,Kawasaki ZX7R 750 [1999],World Superbikes
25,Rider,Igor Jerman,2000,0,11,21.14764293928716,0.923081463141275,21.377148586850954,0.946120218813542,Kawasaki ZX-7 RR [2000],World Superbikes
27,Rider,Shawn Giles,1998,1,2,24.16638422323848,6.55451021648771,24.696199075730537,5.982600427196593,Honda [1998],World Superbikes
27,Rider,Shawn Giles,1999,0,3,26.06389048287609,4.368038981698017,25.884076558474064,3.845538645282248,Suzuki GSX-R 750 [1999],World Superbikes
26,Bike,Honda [1998],1998,1,22,19.256056851253796,1.8101669122649446,19.529209405759993,3.160133320930587,,World Superbikes
28,Rider,Malcolm Campbell,1998,1,2,23.743848828916526,6.555534338633542,23.919866725869063,5.982320365557094,Ducati [1998],World Superbikes
29,Rider,Gregorio Lavilla,1998,1,31,34.303024897899434,1.297878682245726,33.52555908529309,2.6258661547754496,Ducati [1998],World Superbikes
29,Rider,Gregorio Lavilla,1999,0,38,33.10033055246533,0.9175240533704954,33.72394693555854,1.0666289760396774,Kawasaki ZX-7 RR [1999],World Superbikes
29,Rider,Gregorio Lavilla,2000,0,27,33.44495758641725,0.832709608719317,33.31782167440752,0.8710564102403564,Kawasaki ZX-7 RR [2000],World Superbikes
29,Rider,Gregorio Lavilla,2001,0,37,34.21678773520442,0.7726842571469787,34.01512586074112,0.8015721595391301,Kawasaki ZX-7 RR [2001],World Superbikes
29,Rider,Gregorio Lavilla,2002,0,36,34.196940822031294,0.7609297369826958,33.99517875688598,0.7721027067044453,Suzuki GSX-R750 Y [2002],World Superbikes
29,Rider,Gregorio Lavilla,2003,0,36,35.20113400047726,0.7533222610117222,34.77287517325268,0.7613256777559191,Suzuki GSX 1000R [2003],World Superbikes
29,Rider,Gregorio Lavilla,2008,0,35,33.53230847687296,0.7451492307038107,34.197011840350136,0.7539230235206041,Honda CBR1000RR [2008],World Superbikes
29,Rider,Gregorio Lavilla,2009,0,14,32.1930563193445,0.7400604426842987,32.6123332675565,0.742116393075985,Ducati 1098R [2009],World Superbikes
30,Rider,Alistair Maxwell,1998,1,2,22.874488848177755,6.559041856500269,21.93179669413842,5.98901258326526,Kawasaki ZX7R 750 [1998],World Superbikes
30,Rider,Alistair Maxwell,1999,0,2,19.926990316359337,4.78622044600494,19.705946245341153,4.511951742561848,Kawasaki [1999],World Superbikes
30,Rider,Alistair Maxwell,2000,0,2,18.737165120075957,3.682247745316375,17.978876308865594,3.4953564492140954,Kawasaki ZX-7 RR [2000],World Superbikes
30,Rider,Alistair Maxwell,2001,0,2,20.38324648373341,2.72448851663699,18.94246596932545,2.856248156612049,Kawasaki ZX-7 RR [2001],World Superbikes
30,Rider,Alistair Maxwell,2002,0,2,18.457325125156224,2.4715039157843433,19.238377593783834,2.5234351329773492,Kawasaki ZX-7 RR [2002],World Superbikes
30,Rider,Alistair Maxwell,2003,0,2,16.78369620759464,2.376828367177473,17.11012374192666,2.4010252126357914,Honda CBR 900 RR [2003],World Superbikes
31,Rider,Tony Rees,1998,1,2,22.421455256997536,6.561681223520551,20.96626435636367,5.9957790652674054,Suzuki GSX-R 750 [1998],World Superbikes
32,Rider,Daniel Vanolini,1998,1,2,21.951007216798743,6.565077762163085,20.234552873391692,6.0009662072178855,Ducati [1998],World Superbikes
34,Rider,Jean-Marc Delétang,1998,1,12,20.52756214877953,2.351434369105734,20.031735834914326,3.8256926428441305,Yamaha [1998],World Superbikes
33,Bike,Yamaha [1998],1998,1,20,20.28199640617233,1.9446273508149738,18.934932704298756,3.34865078031772,,World Superbikes
35,Rider,Andrew Stroud,1998,1,21,14.280474725199742,1.596886681337958,14.729067526465975,3.043006281300138,Kawasaki ZX7R 750 [1998],World Superbikes
35,Rider,Andrew Stroud,2005,0,2,13.940383838280532,1.5275905311342663,13.969318617196295,1.5384620625353058,Suzuki GSX 1000R [2005],World Superbikes
36,Rider,Jiri Mrkyvka,1998,1,16,17.07178714772989,1.9074918579111686,18.158246767926244,3.360615136247538,Honda [1998],World Superbikes
36,Rider,Jiri Mrkyvka,1999,0,18,12.563200348833929,1.3087953292349268,14.326946553571487,1.5488861354669974,Ducati [1999],World Superbikes
36,Rider,Jiri Mrkyvka,2000,0,19,13.12079474981968,1.0754533890996594,12.649863810070574,1.1771260075725491,Ducati 996 R [2000],World Superbikes
36,Rider,Jiri Mrkyvka,2001,0,19,10.720386244504578,0.965705633880931,11.916486215054366,1.0136776760438022,Ducati 996 RS [2001],World Superbikes
36,Rider,Jiri Mrkyvka,2002,0,8,9.880747688077605,0.9508408032442308,10.251780923552769,0.9591505906644164,Ducati 996 RS [2002],World Superbikes
36,Rider,Jiri Mrkyvka,2003,0,12,9.41115227643415,0.9006209766347166,9.706966999851344,0.9227898610401692,Ducati 998 RS [2003],World Superbikes
36,Rider,Jiri Mrkyvka,2004,0,19,8.917149690937363,0.8619537399446483,9.252294540408426,0.8838615694145704,Ducati 996 RS [2004],World Superbikes
36,Rider,Jiri Mrkyvka,2005,0,8,8.33908892129659,0.8482856546178044,8.606455418621568,0.8533716990442782,Ducati 999 RS [2005],World Superbikes
37,Rider,Frédéric Protat,1998,1,20,14.92939651769739,1.6965261818816497,17.81836075537579,3.1618817216497863,Ducati [1998],World Superbikes
37,Rider,Frédéric Protat,1999,0,17,18.159831803103792,1.2195268425883927,16.484027734054713,1.3876917855727369,Ducati [1999],World Superbikes
37,Rider,Frédéric Protat,2000,0,8,18.636565790970653,1.0961333466791439,18.47759557849327,1.1325335673928092,Ducati 996 [2000],World Superbikes
37,Rider,Frédéric Protat,2001,0,4,17.511205980069786,1.0594136517560429,17.833562768903544,1.0724212768101022,Ducati 996 RS [2001],World Superbikes
37,Rider,Frédéric Protat,2003,0,2,17.250406150518682,1.0420210200817055,17.31646053139835,1.0462185858405986,Yamaha YZF-R1 [2003],World Superbikes
38,Rider,Chris Ognenis,1998,1,2,19.07722453739337,6.606077659943284,15.204055164926004,6.091493520070394,Suzuki GSX-R 750 [1998],World Superbikes
40,Rider,Dean Fulton,1998,1,2,18.284626362853256,6.626646744145049,17.719906654065475,6.074382633527812,Kawasaki [1998],World Superbikes
39,Bike,Kawasaki [1998],1998,1,23,14.12543175817036,1.9765400471869086,14.794680698938162,3.3016459096937325,,World Superbikes
41,Rider,John Phelan,1998,1,2,17.317640682249337,6.660588570112002,16.097322562910627,6.120838938656553,Kawasaki [1998],World Superbikes
42,Rider,Scott Webster,1998,1,2,16.017773842859047,6.7282149158138225,12.937345386464667,6.290137208483003,Yamaha [1998],World Superbikes
42,Rider,Scott Webster,1999,0,2,10.18706311385643,4.894058503458924,9.677922826803027,4.622661722295314,Honda [1999],World Superbikes
42,Rider,Scott Webster,2000,0,2,9.655811861889468,3.9416870390675602,9.581464287707448,3.7839791717903264,Honda VTR 1000 [2000],World Superbikes
43,Rider,Ed Miller,1998,1,2,13.807185960970537,6.9387737853133675,14.41530121178226,6.316339436984443,Kawasaki [1998],World Superbikes
44,Rider,Steve Hislop,1998,1,5,45.96611383158688,3.9846269588898373,43.39682910597674,4.405752859819425,Yamaha [1998],World Superbikes
44,Rider,Steve Hislop,1999,0,3,42.11553906846099,2.8525205159599416,42.25669794198143,2.6792416115914097,Kawasaki [1999],World Superbikes
44,Rider,Steve Hislop,2000,0,3,41.931378157640786,2.4390657843442094,41.74309192404852,2.338396908514902,Yamaha YZF 750 R [2000],World Superbikes
44,Rider,Steve Hislop,2001,0,6,44.370180680646406,1.894170065295356,43.70916698341619,2.0082599739008016,Ducati 996 R [2001],World Superbikes
44,Rider,Steve Hislop,2002,0,3,43.98994345568672,1.7063050290918298,44.12531205306063,1.7103392434430147,Ducati 998 RS [2002],World Superbikes
45,Rider,Niall Mackenzie,1998,1,5,41.23793047976108,3.9103358357552174,39.2528190253524,4.352752715262743,Yamaha [1998],World Superbikes
45,Rider,Niall Mackenzie,1999,0,6,41.27148789239425,2.285145532000029,41.64282595674182,2.3956855051387604,Yamaha [1999],World Superbikes
46,Rider,Chris Walker,1998,1,2,27.206242753138742,5.752047140128358,28.396716288433147,5.202305826647579,Kawasaki ZX7R 750 [1998],World Superbikes
46,Rider,Chris Walker,1999,0,9,35.0056946842772,2.227699512748272,35.916073897010904,2.7787822547547156,Kawasaki ZX7R 750 [1999],World Superbikes
46,Rider,Chris Walker,2000,0,9,35.58536923674543,1.6678188646209757,35.700040763318064,1.7805313251586699,Suzuki [2000],World Superbikes
46,Rider,Chris Walker,2002,0,38,35.5314881284308,0.9729420024868282,35.76764739041683,1.2146632330140223,Kawasaki ZX-7 RR [2002],World Superbikes
46,Rider,Chris Walker,2003,0,35,34.32302239507797,0.8379171616101091,34.6820166922696,0.8968931605780167,Ducati 998 F02 [2003],World Superbikes
46,Rider,Chris Walker,2004,0,31,33.47080733380054,0.7859732264823232,33.84400395146771,0.8118617346838426,Petronas FP1 [2004],World Superbikes
46,Rider,Chris Walker,2005,0,33,33.63072181337319,0.7617520750165957,33.63688910454534,0.7757883921659163,Kawasaki ZX-10 [2005],World Superbikes
46,Rider,Chris Walker,2006,0,35,32.936100177648,0.7479665367124329,33.44881279910066,0.7582211834865152,Kawasaki ZX-10R [2006],World Superbikes
46,Rider,Chris Walker,2008,0,11,32.61529312674359,0.7419763644930337,32.75142752413422,0.7441376641542755,Honda CBR1000RR [2008],World Superbikes
47,Rider,Troy Bayliss,1998,1,4,27.227462649447457,3.778904574118879,27.09032666140555,4.458000358013234,Ducati [1998],World Superbikes
47,Rider,Troy Bayliss,2000,0,30,37.63410429686925,1.2109813647915986,35.21258082081007,1.748264552884237,Ducati 996 [2000],World Superbikes
47,Rider,Troy Bayliss,2001,0,38,35.88391572750343,0.901972908950685,36.527169994588775,1.0191424193580452,Ducati 996 R F01 [2001],World Superbikes
47,Rider,Troy Bayliss,2002,0,38,36.41977244958176,0.8288275818856666,36.31772730059371,0.8632988347201291,Ducati 998 F02 [2002],World Superbikes
47,Rider,Troy Bayliss,2006,0,35,37.5198518012308,0.8040193532237051,37.43395208528027,0.8202437606999972,Ducati 999 F06 [2006],World Superbikes
47,Rider,Troy Bayliss,2007,0,39,38.329803630768886,0.7933323417073128,37.82943817227272,0.8004783563069447,Ducati 999 F07 [2007],World Superbikes
47,Rider,Troy Bayliss,2008,0,42,37.98921440267194,0.7849847688693798,38.23187807010887,0.7918457609721473,Ducati 1098 F08 [2008],World Superbikes
47,Rider,Troy Bayliss,2015,0,2,37.86732984507453,0.7888966832517637,37.94439489255757,0.7885971808268128,Ducati Panigale R [2015],World Superbikes
48,Rider,James Haydon,1998,1,5,28.5986480983332,3.7787052051002994,29.564083937637577,4.197966824393454,Suzuki GSX-R 750 [1998],World Superbikes
48,Rider,James Haydon,1999,0,6,33.31433396734606,2.219339971249615,33.44934620455151,2.328741410119767,Suzuki GSX-R 750 [1999],World Superbikes
48,Rider,James Haydon,2000,0,9,33.652297852265846,1.5780854631989314,33.59445560393483,1.6936617352829109,Ducati 996 RS [2000],World Superbikes
48,Rider,James Haydon,2001,0,3,33.97380234839815,1.457235739675019,34.0627821870229,1.457178501448805,Yamaha [2001],World Superbikes
48,Rider,James Haydon,2003,0,20,30.885774471692457,1.1075394301474608,31.433077098046834,1.2543181283008251,Petronas FP1 [2003],World Superbikes
49,Rider,Terry Rymer,1998,1,4,24.87777256424783,3.785209365544411,24.658987260275342,4.46628704763369,Suzuki GSX-R 750 [1998],World Superbikes
50,Rider,Sean Emmett,1998,1,5,28.604759503700546,3.7776342737341047,28.164939497421575,4.199107316132103,Ducati [1998],World Superbikes
50,Rider,Sean Emmett,1999,0,6,33.62988062507938,2.2384582987056714,33.280004041677465,2.3439724466605827,Ducati [1999],World Superbikes
