Id,Type,Name,Mean,StdDev,Date,Order,Bike,Series,Venue
1,Rider,Maverick Viñales,39.66836413233761,1.229730575661207,08/04/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.66837397014903,1.2271744733523788,28/04/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.66888414088172,1.2248214377383266,05/05/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.66851845526074,1.2226372403423393,19/05/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.67017024043819,1.2206644647381275,02/06/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.67029061403141,1.2188263056684516,16/06/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.668863905692675,1.2171282928643299,29/06/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.6657879460971,1.2155683481449373,07/07/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.66474148461941,1.2142186087869369,14/07/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.66227130150422,1.2130074088221685,18/08/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.662597168888084,1.2120026624580094,25/08/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.662729952365744,1.2111898387534972,15/09/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.662997521057946,1.2105743013103174,13/10/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.66262046869844,1.2101354589577729,27/10/2012 16:00:00,0,FTR Honda [2012],Moto3,
1,Rider,Maverick Viñales,39.66596972283644,1.2098944924401682,10/11/2012 16:00:00,0,FTR Honda [2012],Moto3,
