Id,Type,Name,Mean,StdDev,CR.,Races,Last,Bike,Series,Venue
778,Rider,Sven-Olov Gunnarsson,25.345225366470636,1.1086204042134908,22.019364153830164,36,1974-04-20,Yamaha [1974],MotoGP,
779,Rider,Jack Redmond,25.42683305306898,4.621696284895496,11.561744198382492,1,1960-08-05,BSA [1960],MotoGP,
780,Rider,Chris Anderson,23.394202084033566,2.8903066837200075,14.723282032873543,4,1962-08-10,Norton [1962],MotoGP,
781,Rider,Geoff Canning,24.602021626619678,4.623241531141824,10.732297033194206,1,1960-08-05,BSA [1960],MotoGP,
782,Rider,Bror-Erland Carlsson,22.868980227841632,2.7399843991978474,14.64902703024809,5,1964-08-29,Matchless [1964],MotoGP,
783,Bike,Gilera [1960],22.85765384135117,4.499103930815646,9.360342048904233,1,1960-09-10,,MotoGP,
784,Rider,Giuseppe Dardanello,25.181208967579543,2.4596140608255928,17.802366785102766,6,1966-09-09,Norton [1966],MotoGP,
785,Rider,Renzo Rossi,23.935117276833665,3.299530580017555,14.036525536781,4,1963-09-14,Gilera [1963],MotoGP,
786,Bike,MV Agusta [1961],30.59787586254049,2.3955298683494735,23.411286257492073,9,1961-09-16,,MotoGP,
787,Bike,Norton [1961],23.654595486238275,2.0639447496841137,17.462761237185934,10,1961-10-14,,MotoGP,
788,Bike,BMW [1961],24.194813855801844,2.3981680422966063,17.000309728912026,6,1961-09-16,,MotoGP,
789,Bike,Matchless [1961],24.376565411018085,2.15032687614972,17.925584782568926,9,1961-10-14,,MotoGP,
790,Rider,Roland Föll,25.300061500736597,1.7723424523796523,19.98303414359764,13,1964-06-11,Matchless [1964],MotoGP,
791,Rider,Peter Horton,22.73100840439949,3.69319615632851,11.651419935413958,2,1961-06-23,Matchless [1961],MotoGP,
792,Rider,Hans Pesl,21.871208923362925,3.7250660083860945,10.69601089820464,2,1961-05-20,Norton [1961],MotoGP,
793,Rider,Karl Hoppe,23.677013491258197,1.23123038574149,19.983322334033726,30,1971-07-10,König [1971],MotoGP,
794,Rider,Gyula Marsovszky,28.001440520225415,0.8167206810893338,25.551278476957414,87,1973-09-22,Yamaha [1973],MotoGP,
795,Rider,Fritz Messerli,26.029159240420803,3.6667005215612782,15.029057675736968,2,1961-06-15,Matchless [1961],MotoGP,
796,Rider,Raphaël Orinel,23.378560206044718,3.715356617758056,12.232490352770549,2,1963-07-06,Norton [1963],MotoGP,
797,Rider,Louis Bernagozzi,25.201853162803687,4.450381195398311,11.850709576608754,1,1961-05-20,Norton [1961],MotoGP,
798,Rider,Georges Goetz,24.085170976354075,4.652017338115746,10.129118962006837,1,1961-05-20,BSA [1961],MotoGP,
799,Bike,BSA [1961],24.562296897500527,3.624662475812664,13.688309470062535,3,1961-08-11,,MotoGP,
800,Rider,Georges Comy,23.895751792863596,4.45621286202089,10.527113206800927,1,1961-05-20,Norton [1961],MotoGP,
801,Rider,Bruno Hofmann,22.426384624799347,4.478988524297496,8.989419051906857,1,1961-05-20,Norton [1961],MotoGP,
802,Rider,Pierre James,18.37810063593454,4.799336541549518,3.9800910112859853,1,1961-05-20,Norton [1961],MotoGP,
803,Rider,Ron Langston,28.314793571345078,2.21390984021324,21.673064050705356,8,1962-08-10,Norton [1962],MotoGP,
804,Rider,Ellis Boyce,30.334455305461457,2.448528663053137,22.988869316302047,6,1963-08-09,Norton [1963],MotoGP,
805,Rider,Derek Chatterton,28.785853883468533,2.2204629540434406,22.12446502133821,8,1977-08-13,Suzuki [1977],MotoGP,
806,Bike,AJS [1961],26.27431963024233,3.695630027415603,15.187429547995523,2,1961-09-16,,MotoGP,
807,Rider,Alan Dugdale,27.30154128809613,2.5841664240239184,19.549042016024373,5,1965-06-17,Norton [1965],MotoGP,
808,Rider,Geoff Eccles,25.836659717278877,4.591374872659079,12.06253509930164,1,1961-06-15,BSA [1961],MotoGP,
809,Rider,Billy Andersson,26.40018271324744,1.8833101310479206,20.750252320103677,13,1970-07-11,Crescent [1970],MotoGP,
810,Rider,Des Craig,24.924923018025737,3.6152212463667652,14.079259278925441,2,1961-08-11,Matchless [1961],MotoGP,
811,Rider,John Farnsworth,26.491199921678906,2.8880081189557982,17.827175564811512,4,1961-09-16,Matchless [1961],MotoGP,
812,Rider,Maurice Gittins,24.472574240720327,3.772261113664482,13.155790899726881,2,1964-06-11,Triumph [1964],MotoGP,
813,Rider,Eduard Lenz,22.00648093155646,1.3355183725496762,17.99992581390743,24,1969-07-05,Matchless [1969],MotoGP,
814,Rider,Dan Shorey,26.912910222316615,0.9635914507238797,24.022135870144975,51,1969-09-05,Seeley [1969],MotoGP,
815,Rider,Douglas Smith,24.651026428081106,3.6008374144113553,13.84851418484704,2,1962-06-07,Matchless [1962],MotoGP,
816,Rider,Fred R. Chase,22.50924274776034,4.327665358425387,9.526246672484179,1,1961-06-15,Norton [1961],MotoGP,
817,Rider,Gilberto Milani,26.748057705326037,2.295083767341621,19.862806403301175,7,1970-09-11,Aermacchi [1970],MotoGP,
818,Rider,Richard J. Brinnand,21.819181899967496,4.331733724054543,8.823980727803868,1,1961-06-15,Norton [1961],MotoGP,
819,Rider,Phil Read,34.46765800680961,1.0299772103950127,31.37772637562457,51,1976-06-25,Suzuki [1976],MotoGP,
820,Rider,Tommy Robb,26.85059986414449,1.406514415078862,22.631056618907902,22,1973-06-07,Danfay [1973],MotoGP,
821,Rider,Peter R. Evans,22.41668274916496,3.225337023349932,12.740671679115163,3,1963-06-13,Norton [1963],MotoGP,
822,Rider,Rudolf Thalhammer,25.13788556984595,1.92423902150025,19.3651685053452,11,1966-09-09,Matchless [1966],MotoGP,
823,Rider,Joop Vogelzang,23.44745093285286,2.3069482821339142,16.526606086451118,7,1964-06-26,Norton [1964],MotoGP,
824,Rider,Anthony Horton,23.746775567443514,4.414203467100616,10.504165166141668,1,1961-07-01,Norton [1961],MotoGP,
825,Rider,Anssi Resko,24.01192776367706,1.9807468148568192,18.069687319106603,10,1975-08-23,Yamaha [1975],MotoGP,
826,Rider,Joachim Claus,23.492777848841964,4.427249540708008,10.21102922671794,1,1961-07-29,Norton [1961],MotoGP,
827,Rider,Johannes Müller,22.89217593815755,4.437581461236241,9.579431554448828,1,1961-07-29,Norton [1961],MotoGP,
828,Rider,Campbell Donaghy,24.79367464901021,4.593022314978056,11.014607704076044,1,1961-08-11,BSA [1961],MotoGP,
829,Rider,Ralph Bryans,28.20903490957142,3.2208123064660956,18.546597990173133,3,1963-08-09,Norton [1963],MotoGP,
830,Bike,Gilera [1961],24.580718884687354,4.511079116631169,11.047481534793846,1,1961-09-02,,MotoGP,
831,Rider,Alfonso Breznik,24.774698586630976,4.849244825184104,10.226964111078665,1,1961-09-02,Gilera [1961],MotoGP,
832,Rider,Gianfranco Domeniconi,23.207050356495593,2.6467928816532464,15.266671711535853,5,1969-09-13,Norton [1969],MotoGP,
833,Rider,Jorge Kissling,26.53856369830631,3.168260168354034,17.033783193244208,4,1964-02-01,Norton [1964],MotoGP,
834,Rider,Juan Salatino,30.4307806238863,3.972439186282257,18.51346306503953,2,1962-10-13,Norton [1962],MotoGP,
835,Rider,Juan Carlos Perkins,22.816320418020837,3.4490540918136783,12.469158142579802,3,1963-10-05,Norton [1963],MotoGP,
836,Rider,Eduardo Salatino,26.173642693263396,3.934039023025928,14.371525624185612,2,1962-10-13,Norton [1962],MotoGP,
837,Rider,Horacio Costas,19.95689428102112,3.601189817003305,9.153324830011206,3,1963-10-05,Norton [1963],MotoGP,
838,Bike,MV Agusta [1962],35.01606517841202,3.1101659642331456,25.685567285712583,6,1962-09-08,,MotoGP,
839,Bike,Norton [1962],24.626839206558625,2.249006152053158,17.87982075039915,8,1962-10-13,,MotoGP,
840,Rider,Chris Conn,28.220842021145554,1.3437449545783904,24.189607157410382,23,1967-09-01,Norton [1967],MotoGP,
841,Bike,Matchless [1962],26.166894301348222,2.251917209192665,19.41114267377023,8,1962-10-13,,MotoGP,
842,Rider,Derek Woodman,27.337203083546207,1.3261403934328435,23.358781903247674,24,1969-06-12,Seeley [1969],MotoGP,
843,Rider,Brian Hornby,28.67348444222992,4.3559724875895895,15.605566979461152,1,1962-06-07,Norton [1962],MotoGP,
844,Rider,Derek Lee,26.318794206323055,1.1587775468991381,22.84246156562564,32,1974-07-27,Suzuki [1974],MotoGP,
845,Rider,George Bell,27.595759084313954,4.3523367764398,14.538748754994554,1,1962-06-07,Norton [1962],MotoGP,
846,Bike,BSA [1962],24.113996981302293,3.373879499555962,13.992358482634407,3,1962-08-18,,MotoGP,
847,Rider,James D. Morton,23.32705604275615,2.848849790242012,14.780506672030116,4,1964-06-11,Matchless [1964],MotoGP,
848,Rider,Ted Whiteside,21.807396887045975,4.4227622825216715,8.53911003948096,1,1962-06-07,Matchless [1962],MotoGP,
849,Rider,Dennis Fry,24.461836777952925,1.9588846373964812,18.585182865763482,10,1964-07-25,Norton [1964],MotoGP,
850,Rider,Frank Reynolds,22.718683612090196,3.6253943776363013,11.842500479181291,2,1963-06-13,Norton [1963],MotoGP,
851,Bike,Moto Guzzi [1962],25.683057959594418,3.59467500312648,14.899032950214977,2,1962-10-13,,MotoGP,
852,Bike,AJS [1962],22.378666017205145,3.647820947865364,11.435203173609054,2,1962-08-10,,MotoGP,
853,Rider,Rudolf Bergsleithner,21.13220866883485,3.1859120735213704,11.574472448270738,3,1969-07-19,Matchless [1969],MotoGP,
854,Rider,Graham Chatterton,24.813793300970854,4.352171741787448,11.757278075608511,1,1962-06-07,Norton [1962],MotoGP,
855,Rider,J.R. Cripps,24.651962110419955,4.352518164252725,11.59440761766178,1,1962-06-07,Norton [1962],MotoGP,
856,Rider,Don J. Ellis,25.149497450841046,3.1394377571442798,15.731184179408206,3,1964-06-11,Matchless [1964],MotoGP,
857,Rider,John Gabites,22.208314339806154,3.1873942063528333,12.646131720747654,3,1962-08-18,Norton [1962],MotoGP,
858,Rider,Jack Gow,22.00515001051369,3.3075584752524287,12.082474584756405,3,1965-06-17,Norton [1965],MotoGP,
859,Bike,Triumph [1962],24.793015454480173,4.509377654837172,11.264882489968658,1,1962-06-07,,MotoGP,
860,Rider,Michael McStay,22.097450441352624,2.830683908006994,13.605398717331642,4,1966-09-01,Norton [1966],MotoGP,
861,Rider,Ned Minihan,22.37789250050519,4.3634639319707444,9.287500704592958,1,1962-06-07,Norton [1962],MotoGP,
862,Rider,Billie Nelson,28.657473620330546,0.8526262792039512,26.099594782718693,75,1974-08-24,Yamaha [1974],MotoGP,
863,Rider,James S. Rae,19.138069737647967,3.162387741098854,9.650906514351405,3,1964-06-11,Norton [1964],MotoGP,
864,Rider,Fred Rutherford,19.84845604518361,4.387608166609448,6.685631545355266,1,1962-06-07,Matchless [1962],MotoGP,
865,Rider,Pete Tomlinson,19.03239978732525,4.43933068909699,5.714407720034281,1,1962-06-07,Norton [1962],MotoGP,
866,Bike,Jawa [1962],28.414124307940185,2.5951791368004247,20.62858689753891,5,1962-09-22,,MotoGP,
867,Rider,Silvio Grassetti,25.41646146548193,2.9018442665627444,16.710928665793695,5,1968-06-28,Bianchi [1968],MotoGP,
868,Bike,Bianchi [1962],29.296185950636513,3.8945334598428385,17.612585571108,2,1962-09-08,,MotoGP,
869,Rider,Patrick Plunkett,23.440321282976104,3.6423613237311505,12.513237311782653,2,1964-08-07,Norton [1964],MotoGP,
870,Bike,Jawa-CZ [1962],28.599024678168078,4.2828771664638,15.750393178776678,1,1962-08-10,,MotoGP,
871,Rider,Mark McCausland,24.26534632055036,4.358604157500578,11.189533848048628,1,1962-08-10,Matchless [1962],MotoGP,
872,Rider,Terry Dennehy,25.984418392119434,1.517214899623586,21.432773693248677,18,1972-07-22,Honda [1972],MotoGP,
873,Rider,Colin Lyster,22.019764744411408,3.6801599394432345,10.979284926081704,2,1963-08-17,Norton [1963],MotoGP,
874,Rider,Morgan Radberg,25.40945124659317,3.161915129634981,15.923705857688228,4,1972-07-22,Monark [1972],MotoGP,
875,Rider,Bo Granath,25.566917380660573,0.8024517850981616,23.15956202536609,95,1979-05-05,Yamaha [1979],MotoGP,
876,Rider,Brian Taggart,21.10097340978172,2.818573450858611,12.645253057205887,5,1973-06-07,Norton [1973],MotoGP,
877,Rider,György Kurucz,25.133503596709325,1.6854062719878207,20.077284780745863,14,1969-05-10,Norton [1969],MotoGP,
878,Rider,Alfred Worel,25.43287558544462,4.55004707180759,11.78273437002185,1,1962-08-18,BSA [1962],MotoGP,
879,Rider,Werner Spinnler,22.732553502977556,4.408143288096077,9.508123638689327,1,1962-08-18,Norton [1962],MotoGP,
880,Rider,Vagn Stevnhoved,18.695370838100512,3.260105615457549,8.915053991727865,3,1967-07-01,Matchless [1967],MotoGP,
881,Bike,Gilera [1962],25.963461295816288,4.465399752958733,12.567262036940088,1,1962-09-08,,MotoGP,
882,Rider,Tauno Nurmi,24.569271766389363,3.22030505182993,14.908356610899574,3,1966-07-23,Norton [1966],MotoGP,
883,Rider,Antero Ventoniemi,24.271996762369152,3.2300899151905305,14.581727016797561,3,1964-08-29,Norton [1964],MotoGP,
884,Rider,Viljo Heino,24.19395557386465,4.443038035764724,10.864841466570477,1,1962-09-22,Norton [1962],MotoGP,
885,Rider,Raine Lampinen,23.632619308639477,4.446760347156163,10.292338267170988,1,1962-09-22,Norton [1962],MotoGP,
886,Rider,Veikko Sulasaari,17.90807963710556,3.118150141911216,8.55362921137191,4,1964-08-29,Norton [1964],MotoGP,
887,Rider,Hannu Kuparinen,21.767081218432917,1.6226782086913858,16.899046592358758,16,1974-07-27,Kawasaki [1974],MotoGP,
888,Rider,Pentti Lehtelä,23.72828343885292,1.284000169621392,19.876282929988744,26,1978-07-29,Yamaha [1978],MotoGP,
889,Rider,Agne Carlsson,22.376114880683115,1.9024653681364292,16.668718776273828,11,1973-07-20,Husqvarna [1973],MotoGP,
890,Rider,Benedicto Caldarella,32.511386320955914,2.7013409169070104,24.407363570234885,6,1964-09-12,Gilera [1964],MotoGP,
891,Rider,Pablo Gambarini,27.062573669461614,4.526094323868742,13.484290697855387,1,1962-10-13,Matchless [1962],MotoGP,
892,Rider,Amleta Pomesano,26.97264474404057,4.510794707672893,13.440260621021888,1,1962-10-13,Norton [1962],MotoGP,
893,Rider,Manuel Soler,26.20937130250608,4.501561973027363,12.704685383423993,1,1962-10-13,Norton [1962],MotoGP,
894,Rider,Raúl Villaveiran,21.590857722628982,4.017468035659987,9.538453615649022,2,1963-10-05,Norton [1963],MotoGP,
895,Bike,MV Agusta [1963],32.45785852522976,2.6763851574566604,24.42870305285978,8,1963-10-05,,MotoGP,
896,Bike,Gilera [1963],28.17553046009858,2.312889862846298,21.236860871559685,7,1963-09-14,,MotoGP,
897,Bike,Matchless [1963],26.06158068555833,2.2181343627506576,19.407177597306358,8,1963-10-05,,MotoGP,
898,Rider,Joe Dunphy,25.81518330565203,1.585335022405032,21.059178238436935,16,1967-08-18,Norton [1967],MotoGP,
899,Bike,Norton [1963],26.234130805711793,2.2707424997412184,19.421903306488137,8,1963-10-05,,MotoGP,
900,Rider,Ian Burne,25.61424971526651,1.405771327734476,21.39693573206308,21,1967-07-01,Norton [1967],MotoGP,
901,Rider,Peter Bettison,29.300216340638375,3.6041631967593073,18.48772675036045,2,1964-06-11,Norton [1964],MotoGP,
902,Rider,Bill Wetzel,26.406363635183897,4.349234253034704,13.358660876079785,1,1963-06-13,Matchless [1963],MotoGP,
903,Rider,Robert Knott,26.164153875788728,4.3550486740367536,13.099007853678467,1,1963-06-13,Norton [1963],MotoGP,
904,Rider,Stanley-Garner Brassey,25.599065071644265,3.596303642845935,14.81015414310646,2,1964-06-11,Norton [1964],MotoGP,
905,Rider,Graham Dickson,21.968954371152,3.1684003248827177,12.463753396503849,3,1965-07-17,Norton [1965],MotoGP,
906,Rider,Tony Heaton,25.667485561619234,4.354725378824969,12.603309425144328,1,1963-06-13,Norton [1963],MotoGP,
907,Rider,Colin Cross,25.421429559112166,3.1296968211007945,16.032339095809782,3,1965-06-17,Norton [1965],MotoGP,
908,Rider,Ron Robinson,22.961564235207348,2.282039754362472,16.11544497211993,7,1976-08-28,Suzuki [1976],MotoGP,
909,Rider,Raymond Shaw,27.776011531670637,3.1864495034212985,18.21666302140674,3,1963-09-14,Matchless [1963],MotoGP,
910,Rider,Trevor Ritchie,25.06570657104071,2.6080644339260615,17.241513269262526,5,1965-08-06,Norton [1965],MotoGP,
911,Rider,Bernard W. Marriner,24.391277910305416,4.355204510800483,11.325664377903966,1,1963-06-13,Norton [1963],MotoGP,
912,Rider,Brian Walmsley,24.35550241147345,2.5722393764607094,16.638784282091322,5,1968-06-13,Norton [1968],MotoGP,
913,Rider,Martyn Hayward,23.966983436242675,4.350062504173104,10.916795923723363,1,1963-06-13,Matchless [1963],MotoGP,
914,Bike,BSA [1963],25.10128772852588,3.8185681137570984,13.645583387254584,2,1963-07-06,,MotoGP,
915,Rider,Brian B. Carr,23.231480254325668,4.357669525419154,10.158471678068207,1,1963-06-13,Norton [1963],MotoGP,
916,Rider,Brian Denniss,22.29729744538088,3.6635939879205695,11.306515481619172,3,1966-09-01,Velocette [1966],MotoGP,
917,Rider,Anthony Fisher,22.516846949056045,4.360240916740196,9.436124198835458,1,1963-06-13,Norton [1963],MotoGP,
918,Rider,Don Haddow,17.394829375565635,3.823730349036838,5.923638328455121,2,1967-09-29,Honda [1967],MotoGP,
919,Rider,Alan Harris,27.34302023562853,3.8563535929918675,15.773959456652927,2,1964-06-11,Matchless [1964],MotoGP,
920,Bike,Velocette [1963],20.630814737479675,4.618361438380564,6.775730422337983,1,1963-06-13,,MotoGP,
921,Rider,Peter Preston,20.73858631928128,4.373887863795192,7.6169227278957035,1,1963-06-13,Norton [1963],MotoGP,
922,Rider,Jack Simpson,18.801658711354275,4.421308720661064,5.537732549371082,1,1963-06-13,Matchless [1963],MotoGP,
923,Bike,Jawa [1963],18.83135411052565,3.62625779825151,7.952580715771118,2,1963-06-28,,MotoGP,
924,Rider,Tom Walker,16.342245898881643,3.3598071296004797,6.262824510080204,3,1968-06-13,Triumph [1968],MotoGP,
925,Rider,Nikolaj Sevostyanov,27.85993269718892,2.7191078515819784,19.702609142442984,7,1968-08-03,Vostok [1968],MotoGP,
926,Bike,CBK [1963],25.46522109764279,4.453898356077559,12.103526029410112,1,1963-06-28,,MotoGP,
927,Rider,John Somers,20.615429211358165,2.4702907809692554,13.2045568684504,6,1965-08-21,Norton [1965],MotoGP,
928,Rider,Dennis Ainsworth,21.451095569321353,3.6795614679819173,10.412411165375602,2,1965-06-25,Norton [1965],MotoGP,
929,Rider,Ginger Molloy,32.25996657860936,1.6766729413617325,27.22994775452416,16,1971-05-15,Kawasaki [1971],MotoGP,
930,Rider,Jüri Randla,23.95740858846118,3.5324844621985783,13.359955201865446,3,1969-07-19,Vostok [1969],MotoGP,
931,Bike,Ckb [1963],24.77535626951265,3.7965252366807083,13.385780559470524,2,1963-08-31,,MotoGP,
932,Rider,William Sharp,20.733459589951234,3.46484905609944,10.338912421652914,3,1964-07-25,BSA [1964],MotoGP,
933,Rider,Stuart Graham,27.02028640564733,1.8830653140731428,21.3710904634279,11,1966-08-06,Matchless [1966],MotoGP,
934,Rider,Patsy McGarrity,26.277697979092885,4.3813143831022545,13.13375482978612,1,1963-08-09,Matchless [1963],MotoGP,
935,Rider,Rollie Stallard,25.463942656197045,4.387344368562105,12.301909550510729,1,1963-08-09,Norton [1963],MotoGP,
936,Rider,John Meneely,24.863364178436566,4.389103326750478,11.696054198185132,1,1963-08-09,Norton [1963],MotoGP,
937,Rider,Ernst Weiss,19.624701836724768,1.6657594609042374,14.627423454012055,15,1968-08-16,Seeley [1968],MotoGP,
938,Rider,John Courtney,19.844378745619277,4.560347473730056,6.163336324429109,1,1963-08-09,Norton [1963],MotoGP,
939,Rider,Ray Turkington,17.89899439196704,4.784750566787662,3.5447426916040534,1,1963-08-09,Norton [1963],MotoGP,
940,Rider,Roy Robinson,24.59797810822653,2.4419908989116816,17.272005411491484,6,1965-08-21,Norton [1965],MotoGP,
941,Rider,Philippe Canoui,20.77960600693389,2.099197275294817,14.482014181049438,9,1966-09-09,Matchless [1966],MotoGP,
942,Rider,Endel Kiisa,22.791757672699944,2.5722342922287234,15.075054796013774,8,1969-07-19,Vostok [1969],MotoGP,
943,Rider,Othmar Drixl,28.014703180754058,4.404365620597762,14.801606318960772,1,1963-09-14,Norton [1963],MotoGP,
944,Rider,Alberto Picca,23.087189634276047,3.916173937971034,11.338667820362947,2,1964-09-12,Gilera [1964],MotoGP,
945,Bike,Bianchi [1963],22.901545610498797,4.352485971957571,9.844087694626083,1,1963-09-14,,MotoGP,
946,Rider,Pietro Mencaglia,24.92057117708774,3.7448292008496247,13.686083574538866,2,1964-09-12,Gilera [1964],MotoGP,
947,Rider,Antonio De Simone,20.52084296470136,3.979041536779565,8.583718354362665,2,1965-09-04,Norton [1965],MotoGP,
948,Bike,Rudge [1963],23.17146162754106,4.729089300352913,8.98419372648232,1,1963-09-14,,MotoGP,
949,Rider,Angelo Tenconi,19.755510486668477,5.113989060005712,4.413543306651341,1,1963-09-14,M.G. [1963],MotoGP,
950,Bike,M.G. [1963],19.755510486668477,5.113989060005712,4.413543306651341,1,1963-09-14,,MotoGP,
951,Rider,Victorio Minguzzi,26.420445557753144,4.59985801923641,12.620871500043915,1,1963-10-05,Matchless [1963],MotoGP,
952,Rider,Tarquinio Provini,21.180096999469637,5.205187905412438,5.564533283232322,1,1963-10-05,Moto Morini [1963],MotoGP,
953,Bike,Moto Morini [1963],21.180096999469637,5.205187905412438,5.564533283232322,1,1963-10-05,,MotoGP,
954,Bike,MV Agusta [1964],37.13272876852268,3.417280920143255,26.88088600809292,7,1964-09-12,,MotoGP,
955,Bike,Matchless [1964],24.2372925467341,2.0640057574692707,18.045275274326286,9,1964-09-12,,MotoGP,
956,Bike,Norton [1964],25.174645527305298,2.0933579471635455,18.89457168581466,9,1964-09-12,,MotoGP,
957,Rider,Buddy Parriott,32.56203721664624,3.811279139203756,21.12819979903497,2,1965-03-20,Norton [1965],MotoGP,
958,Rider,George Rockett,30.224812012742937,3.807391817089023,18.802636561475868,2,1967-09-29,Norton [1967],MotoGP,
959,Bike,BMW [1964],25.714192678721787,3.8310023917064284,14.221185503602502,2,1964-07-18,,MotoGP,
960,Rider,Brian Davis,27.035186628864487,4.860643279095733,12.453256791577289,1,1964-02-01,AJS [1964],MotoGP,
961,Bike,AJS [1964],27.035186628864487,4.860643279095733,12.453256791577289,1,1964-02-01,,MotoGP,
962,Rider,Charles Williams,27.456180847268666,4.695022380038026,13.371113707154588,1,1964-02-01,Triumph [1964],MotoGP,
963,Bike,Triumph [1964],23.431627998989285,4.072826194701446,11.213149414884946,2,1964-06-11,,MotoGP,
964,Rider,Paul Whitaker,26.96851838914137,4.402699447993691,13.760420045160295,1,1964-02-01,Norton [1964],MotoGP,
965,Rider,Joe Tillman,27.306167413458436,4.590085673541482,13.535910392833989,1,1964-02-01,BSA [1964],MotoGP,
966,Bike,BSA [1964],23.725206397829787,3.4844659919139844,13.271808422087833,3,1964-07-25,,MotoGP,
967,Rider,Tony Murphy,25.832709920645172,4.858256116989536,11.257941569676564,1,1964-02-01,Honda [1964],MotoGP,
968,Bike,Honda [1964],25.072780871215457,4.859611350006698,10.493946821195362,1,1964-02-01,,MotoGP,
969,Rider,Dave Degens,27.975226158738298,3.6299005094133623,17.085524630498213,2,1967-08-18,Matchless [1967],MotoGP,
970,Bike,Gilera [1964],20.45653591393208,3.000869492063617,11.453927437741228,4,1964-09-12,,MotoGP,
971,Rider,Jeff Hoff,24.987375637847908,4.859246707752834,10.409635514589407,1,1964-02-01,Honda [1964],MotoGP,
972,Rider,Tom Stuart,23.979320202525322,4.663033420779321,9.990219940187359,1,1964-02-01,BMW [1964],MotoGP,
973,Rider,Peter J. Bosarge,24.39825705515328,4.8613307184626695,9.814264899765272,1,1964-02-01,Honda [1964],MotoGP,
974,Rider,John McLaughlin,23.726273105764164,4.41059988213536,10.494473459358085,1,1964-02-01,Norton [1964],MotoGP,
975,Rider,Wester Cooley Sr.,24.47240375922696,3.673723508910238,13.451233232496246,2,1965-03-20,Norton [1965],MotoGP,
976,Rider,Fred Simone,24.947446548012604,3.471227410829882,14.533764315522959,3,1967-09-29,BMW [1967],MotoGP,
977,Rider,Kurt Leibmann,22.081441289545953,4.678851498671626,8.044886793531077,1,1964-02-01,BMW [1964],MotoGP,
978,Rider,Scott Williams,22.028343347892786,4.437780609817687,8.715001518439724,1,1964-02-01,Matchless [1964],MotoGP,
979,Rider,John Nash,21.59260977891498,4.753893053067034,7.330930619713879,1,1964-02-01,Triumph [1964],MotoGP,
980,Rider,Griff Jenkins,25.63175006243144,1.8891148762128405,19.96440543379292,11,1968-06-13,Matchless [1968],MotoGP,
981,Rider,Charlie Ward,30.142535653682852,2.8038699319048423,21.730925857968323,4,1973-06-07,Yamaha [1973],MotoGP,
982,Rider,John Cooper,28.467967330080423,1.2724651922289003,24.650571753393724,26,1970-06-11,Seeley [1970],MotoGP,
983,Rider,Don E. Watson,28.396571747060904,4.33313736638308,15.397159647911664,1,1964-06-11,Norton [1964],MotoGP,
984,Rider,Vincent Duckett,25.136615195083643,1.8304452954307782,19.64527930879131,11,1971-08-13,Seeley [1971],MotoGP,
985,Rider,Jim Evans,27.041761969522636,4.328505619651004,14.056245110569623,1,1964-06-11,Norton [1964],MotoGP,
986,Rider,Andreas Georgeades,28.19997398336703,2.943028613612803,19.37088814252862,4,1967-09-29,Velocette [1967],MotoGP,
987,Rider,Ken King,26.318648856124902,2.6254692012587943,18.44224125234852,5,1967-09-29,Norton [1967],MotoGP,
988,Rider,David Duncan,26.52821887675592,3.573391290986442,15.808045003796593,2,1966-09-01,Matchless [1966],MotoGP,
989,Rider,Hans-Otto Butenuth,26.06753041649676,1.2871022703138328,22.20622360555526,28,1979-05-05,Suzuki [1979],MotoGP,
990,Bike,FAN [1964],25.26716817932516,4.35952953019097,12.188579588752251,1,1964-06-11,,MotoGP,
991,Rider,Roland Capper,27.251427248781432,3.110136710388925,17.92101711761466,3,1969-06-12,Matchless [1969],MotoGP,
992,Rider,Geoff Bradburn,25.025727815101153,4.327070934641454,12.044515011176792,1,1964-06-11,Norton [1964],MotoGP,
993,Rider,Peter Darvill,28.408757194761026,2.3690905377949685,21.30148558137612,6,1970-06-11,Seeley [1970],MotoGP,
994,Bike,Velocette [1964],25.401353743447604,4.569666734838408,11.69235353893238,1,1964-06-11,,MotoGP,
995,Rider,Bill Hawthorne,26.637090555655757,3.204747952148591,17.022846699209985,3,1966-09-01,Norton [1966],MotoGP,
996,Rider,Allen-Roger C. Hunter,22.591313246288347,2.598421674277696,14.796048223455259,5,1966-09-01,Norton [1966],MotoGP,
997,Bike,Dunstall [1964],21.379326934973676,4.2797901557533145,8.539956467713733,1,1964-06-11,,MotoGP,
998,Rider,Norman Price,25.44333965372866,2.0964250937799305,19.15406437238887,9,1973-06-07,Norton [1973],MotoGP,
999,Rider,Barry Randle,22.377870337095256,1.9916624649681054,16.402882942190942,10,1975-06-03,Yamaha [1975],MotoGP,
1000,Rider,John Rudge,22.884439434435205,3.5863032820612277,12.12552958825152,2,1965-06-17,Norton [1965],MotoGP,
1001,Rider,Gerry Saward,20.47250345571389,4.348957808404291,7.4256300305010186,1,1964-06-11,Norton [1964],MotoGP,
1002,Rider,John Wilkinson,20.395372450747146,3.7515722671373237,9.140655649335175,2,1973-06-07,Norton [1973],MotoGP,
1003,Rider,David Williams,18.50423586891408,2.8387798845789645,9.987896215177187,5,1969-06-12,BSA [1969],MotoGP,
1004,Rider,Tony Willmott,19.91693083498322,2.8350971846835287,11.411639280932633,4,1969-06-12,Norton [1969],MotoGP,
