Id,Type,Name,Mean,StdDev,CR.,Races,Last,Bike,Series,Venue
49,Rider,Manuel Tatasciore,26.60525287591042,3.519487878065323,16.04678924171445,2,2012-05-05,Honda [2012],Moto3,
50,Rider,Kevin Hanus,20.58255536904494,1.501299804661321,16.078655955060977,18,2015-08-15,Honda NSF250RW [2015],Moto3,
51,Rider,Armando Pontone,33.67567981613132,1.5153475399999152,29.129637196131576,17,2012-11-10,Ioda [2012],Moto3,
52,Rider,John McPhee,27.59416378611477,0.7218978924740688,25.428470108692565,363,2022-11-05,Husqvarna FR 250 GP [2022],Moto3,
53,Bike,KRP Honda [2012],23.874793695411363,1.517037610434734,19.32368086410716,16,2012-11-10,,Moto3,
54,Rider,Fraser Rogers,23.576178980097634,3.5943313180295178,12.79318502600908,2,2012-06-16,KRP Honda [2012],Moto3,
55,Rider,Julián Miralles Jr.,27.147476779034896,3.51247218197441,16.610060233111668,2,2012-06-29,Honda [2012],Moto3,
56,Rider,Bryan Schouten,26.301362282124085,1.1428648421911145,22.87276775555074,30,2014-09-13,Mahindra MGP3O [2014],Moto3,
57,Rider,Luca Grünwald,26.171815197407938,0.9933328267077818,23.191816717284592,42,2018-07-14,KTM RC 250 GP [2018],Moto3,
58,Rider,Kevin Calia,29.128484957849018,2.7605229218738376,20.846916192227503,4,2012-09-15,Honda [2012],Moto3,
59,Rider,Michael Ruben Rinaldi,25.65211612753519,2.0842821882242273,19.399269562862507,8,2014-05-17,Mahindra MGP3O [2014],Moto3,
60,Rider,Riccardo Moretti,19.636009194636294,2.354652600880347,12.572051391995252,9,2012-10-27,Mahindra MGP3O [2012],Moto3,
61,Rider,Miroslav Popov,24.472740064901558,2.176915201940699,17.94199445907946,8,2012-11-10,Mahindra MGP3O [2012],Moto3,
62,Rider,Stefano Valtulini,24.139803294900837,1.0702139142841585,20.929161552048363,36,2016-11-12,Mahindra MGP3O [2016],Moto3,
63,Rider,Juan Francisco Guevara,29.592122897765034,0.7221111709231386,27.425789384995618,173,2017-11-11,KTM RC 250 GP [2017],Moto3,
64,Rider,Luca Amato,22.166633134707492,1.2055406526014132,18.550011176903254,28,2013-11-09,Mahindra MGP3O [2013],Moto3,
65,Rider,Jorge Navarro,32.567612635567485,0.7866477490256892,30.207669388490416,92,2016-11-12,Honda NSF250RW [2016],Moto3,
66,Rider,Hyuga Watanabe,24.085733853521607,1.097571492424309,20.79301937624868,34,2013-11-09,FTR Honda [2013],Moto3,
67,Rider,Yuudai Kamei,25.29611122268347,3.5328425682939497,14.697583517801622,2,2012-10-13,Honda [2012],Moto3,
68,Rider,Lincoln Gilding,23.594130236374056,3.5734342640088164,12.873827444347608,2,2012-10-27,Honda [2012],Moto3,
69,Rider,Sam Clarke,20.962660593522784,3.7138734418150077,9.82104026807776,2,2012-10-27,Honda [2012],Moto3,
70,Rider,Philipp Öttl,29.385147600512056,0.717860536040107,27.231565992391737,204,2018-11-17,KTM RC 250 GP [2018],Moto3,
71,Bike,KTM [2013],30.524774571765693,1.122496745744318,27.15728433453274,34,2013-11-09,,Moto3,
72,Bike,Kalex KTM [2013],25.08543954372128,1.08751648382514,21.822890092245856,34,2013-11-09,,Moto3,
73,Bike,Mahindra MGP3O [2013],25.048944373373907,1.0925942550821548,21.771161608127443,34,2013-11-09,,Moto3,
74,Bike,TSR Honda [2013],18.462517420135157,1.085856025255971,15.204949344367243,34,2013-11-09,,Moto3,
75,Bike,FTR Honda [2013],23.898586575122195,1.084665146351805,20.64459113606678,34,2013-11-09,,Moto3,
76,Bike,Suter Honda [2013],23.92134742335012,1.3169437322366453,19.970516226640186,22,2013-08-31,,Moto3,
77,Rider,Ana Carrasco,18.949816334482126,0.7410520629419722,16.726660145656208,159,2023-10-14,KTM RC 250 GP [2023],Moto3,
78,Rider,Eric Granado,25.37809870780035,0.8639275977359213,22.78631591459259,62,2014-10-11,KTM [2014],Moto3,
79,Bike,Honda [2013],23.405248142691626,1.6915527324557749,18.330589945324302,14,2013-10-26,,Moto3,
80,Rider,Florian Alt,21.181522995602492,1.3608292679056935,17.099035191885413,21,2013-11-09,Kalex KTM [2013],Moto3,
81,Rider,Francesco Bagnaia,32.5652175877731,0.7353032662959078,30.359307788885374,138,2016-11-12,Mahindra MGP3O [2016],Moto3,
82,Rider,Lorenzo Baldassarri,26.103480332769287,1.08752567617706,22.840903304238108,34,2013-11-09,FTR Honda [2013],Moto3,
83,Rider,Matteo Ferrari,26.391949207436117,0.7765648163163188,24.06225475848716,94,2015-09-12,Mahindra MGP3O [2015],Moto3,
84,Rider,Livio Loi,27.22014818472342,0.7251513768825077,25.044694054075897,160,2018-06-30,KTM RC 250 GP [2018],Moto3,
85,Bike,Mir [2013],16.08787953021688,2.825242257022321,7.612152759149918,4,2013-11-09,,Moto3,
86,Rider,Jules Danilo,25.04189077723205,0.730795966767551,22.8495028769294,145,2017-11-11,Honda NSF250RW [2017],Moto3,
87,Rider,Christophe Arciero,21.931699247973896,4.1595056534811174,9.453182287530543,2,2013-05-18,Suter [2013],Moto3,
88,Bike,Suter [2013],21.931699247973896,4.1595056534811174,9.453182287530543,2,2013-05-18,,Moto3,
89,Rider,Andrea Locatelli,27.28334660138613,0.7674164852791028,24.98109714554882,98,2016-11-12,KTM RC 250 GP [2016],Moto3,
90,Rider,Michael Coletti,24.241113581623296,3.5840609486681507,13.488930735618844,2,2013-06-01,Honda [2013],Moto3,
91,Rider,Andrea Migno,26.142180407203153,0.7191899335542713,23.98461060654034,321,2023-06-24,KTM RC 250 GP [2023],Moto3,
92,Bike,FTR [2013],19.30630635312938,2.7546587991178444,11.042329955775847,4,2013-08-24,,Moto3,
93,Rider,Thomas Van Leeuwen,20.800787708197856,3.0289976478571563,11.713794764626387,4,2014-06-27,Kalex KTM [2014],Moto3,
94,Bike,Bakker Honda [2013],21.731465458296793,3.870319466374409,10.120507059173566,2,2013-06-28,,Moto3,
95,Rider,Wayne Ryan,22.66026073623931,4.039467730260823,10.54185754545684,2,2013-08-31,KRP Honda [2013],Moto3,
96,Bike,KRP Honda [2013],22.115623384020886,4.098461088962128,9.820240117134503,2,2013-08-31,,Moto3,
97,Rider,Kyle Ryde,21.570986031802452,4.1563072973169435,9.10206413985162,2,2013-08-31,KRP Honda [2013],Moto3,
98,Rider,Luca Marini,20.94171132799,3.7334150691542245,9.741466120527326,2,2013-09-14,FTR Honda [2013],Moto3,
99,Rider,María Herrera,22.444370020474324,0.7684636523398264,20.138979063454844,101,2022-09-17,KTM RC 250 GP [2022],Moto3,
100,Rider,Hafiq Azmi,22.784724364485875,0.9677145396017935,19.881580745680495,46,2016-10-29,Peugeot MGP3O [2016],Moto3,
101,Rider,Aizat Malik,17.070902015731345,3.5953282666835586,6.28491721568067,2,2013-10-12,KTM [2013],Moto3,
102,Rider,Lachlan Kavney,20.354825930997574,4.238867274967498,7.63822410609508,2,2013-10-19,Bullet [2013],Moto3,
103,Bike,Bullet [2013],20.354825930997574,4.238867274967498,7.63822410609508,2,2013-10-19,,Moto3,
104,Rider,Hiroki Ono,27.23688607673574,0.8423631085232104,24.70979675116611,67,2016-11-12,Honda NSF250RW [2016],Moto3,
105,Rider,Sena Yamada,24.50897426431783,2.3579140033235086,17.4352322543473,6,2015-09-26,Honda NSF250RW [2015],Moto3,
106,Bike,Honda [2014],27.375776047074968,1.0722243365689201,24.159103037368208,36,2014-11-08,,Moto3,
107,Bike,KTM [2014],26.03867266917073,1.0635573940936522,22.848000486889774,36,2014-11-08,,Moto3,
108,Bike,Husqvarna [2014],27.326394662148335,1.0543823025412278,24.16324775452465,36,2014-11-08,,Moto3,
109,Bike,Mahindra MGP3O [2014],22.239632443864068,1.0545622675390123,19.07594564124703,36,2014-11-08,,Moto3,
110,Bike,Kalex KTM [2014],23.249692468988446,1.0697470190250746,20.04045141191322,36,2014-11-08,,Moto3,
111,Rider,Scott Deroue,24.444772607333547,1.0646283339990674,21.250887605336345,36,2014-11-08,Kalex KTM [2014],Moto3,
112,Rider,Karel Hanika,29.200102659992034,0.7802082914203344,26.85947778573103,90,2016-11-12,KTM RC 250 GP [2016],Moto3,
113,Rider,Enea Bastianini,33.646950125559435,0.7287035028740648,31.460839616937243,170,2018-11-17,Honda NSF250RW [2018],Moto3,
114,Rider,Gabriel Ramos,18.36950422624751,1.1440967669542952,14.937213925384626,36,2014-11-08,Kalex KTM [2014],Moto3,
115,Rider,Gabriel Rodrigo,28.459193581446865,0.7243120747745205,26.286257357123304,236,2021-09-17,Honda NSF250RW [2021],Moto3,
116,Rider,Marcos Ramírez,30.456921336650517,0.7457339591600277,28.219719459170435,128,2019-11-16,Honda NSF250RW [2019],Moto3,
117,Rider,Anthony Groppi,24.12672711343824,3.107429368018059,14.804439009384062,4,2015-05-30,FTR Honda [2015],Moto3,
118,Bike,FTR Honda [2014],23.629870954381637,3.8999314352353656,11.930076648675541,2,2014-05-31,,Moto3,
119,Rider,Simone Mazzola,23.389557554769162,3.998644952234231,11.39362269806647,2,2014-05-31,FTR Honda [2014],Moto3,
120,Bike,FTR KTM [2014],25.17989089252636,2.7379026888702622,16.966182825915574,4,2014-08-30,,Moto3,
121,Rider,Maximilian Kappler,22.03784391994942,2.551048339109499,14.384698902620924,6,2016-07-16,KTM RC 250 GP [2016],Moto3,
122,Bike,FTR [2014],25.87316710167272,3.6897399796420567,14.80394716274655,2,2014-07-12,,Moto3,
123,Rider,Joe Irving,16.81911754826106,3.813651826428171,5.378162068976549,2,2014-08-30,KTM [2014],Moto3,
124,Rider,Lorenzo Petrarca,22.761573854020163,1.0666174669110096,19.561721453287134,38,2016-11-12,Mahindra MGP3O [2016],Moto3,
125,Rider,Remy Gardner,27.265004859805412,0.9966921423661388,24.274928432706997,42,2015-11-07,Mahindra MGP3O [2015],Moto3,
126,Rider,Hikari Okubo,18.870233141191274,3.702460041227505,7.7628530175087604,2,2014-10-11,Honda [2014],Moto3,
127,Rider,Olly Simpson,20.56941609645502,2.8211168854073985,12.106065440232824,4,2015-10-17,KTM RC 250 GP [2015],Moto3,
128,Rider,Ramdan Rosli,23.915780350831803,3.5171141813799744,13.364437806691878,2,2014-10-25,KTM [2014],Moto3,
129,Rider,Hafiza Rofa,23.093094252519645,3.5340429889100924,12.490965285789368,2,2014-10-25,KTM [2014],Moto3,
130,Rider,Albert Arenas,30.632368522889436,0.7386201520125794,28.416508066851698,149,2020-11-21,KTM RC 250 GP [2020],Moto3,
131,Bike,Honda NSF250RW [2015],27.167073925891184,1.0629793129090468,23.978135987164045,36,2015-11-07,,Moto3,
132,Bike,Husqvarna FR 250 GP [2015],26.560915805894894,1.0493000699216046,23.41301559613008,36,2015-11-07,,Moto3,
133,Bike,Mahindra MGP3O [2015],21.172581238879943,1.0532634961945921,18.012790750296165,36,2015-11-07,,Moto3,
134,Rider,Fabio Quartararo,30.763733612391263,0.869950529451914,28.15388202403552,61,2016-11-12,KTM RC 250 GP [2016],Moto3,
135,Bike,KTM RC 250 GP [2015],25.215212612338004,1.0592458289007831,22.037475125635655,36,2015-11-07,,Moto3,
136,Rider,Darryn Binder,27.091892224169868,0.7257986402436915,24.914496303438796,239,2021-11-13,Honda NSF250RW [2021],Moto3,
137,Bike,Kalex KTM [2015],22.2272028165817,1.081411414303449,18.98296857367135,34,2015-11-07,,Moto3,
138,Rider,Jorge Martín,36.5640795720809,0.7657523022489137,34.26682266533416,128,2018-11-17,Honda NSF250RW [2018],Moto3,
139,Rider,Tatsuki Suzuki,24.927794790289706,0.7231764290892119,22.75826550302207,355,2024-11-16,Husqvarna FR 250 GP [2024],Moto3,
140,Rider,Marco Bezzecchi,32.46144264193,0.8356878294742422,29.954379153507272,73,2018-11-17,KTM RC 250 GP [2018],Moto3,
141,Rider,Loris Cresson,19.57153717260047,3.7146598791868697,8.42755753503986,2,2015-03-29,KTM RC 250 GP [2015],Moto3,
142,Rider,Stefano Manzi,29.31850180194966,1.0118553795332756,26.282935663349836,40,2016-09-10,Mahindra MGP3O [2016],Moto3,
143,Bike,FTR Honda [2015],21.21290587027643,3.0146478054338774,12.168962453974798,4,2015-07-11,,Moto3,
144,Rider,Jorel Boerboom,22.81097705286637,3.5767472641902454,12.080735260295635,2,2015-06-26,Kalex KTM [2015],Moto3,
145,Rider,Jonas Geitner,18.99242817146232,3.7099677379750173,7.862524957537266,2,2015-07-11,KTM RC 250 GP [2015],Moto3,
146,Rider,Lorenzo Dalla Porta,30.831339734725603,0.7399549968110166,28.611474744292554,141,2019-11-16,Honda NSF250RW [2019],Moto3,
147,Rider,Taz Taylor,22.654023822976715,3.5755349269085603,11.927419042251033,2,2015-08-29,KTM RC 250 GP [2015],Moto3,
148,Rider,Luke Hedger,23.743400126834917,3.6713128893530604,12.729461458775736,2,2015-08-29,Kalex KTM [2015],Moto3,
149,Rider,Adrian Gyutai,21.457580591022545,4.172077114202458,8.941349248415172,2,2015-09-12,TVR Moto 3 [2015],Moto3,
150,Bike,TVR Moto 3 [2015],21.45758059102254,4.172077114202458,8.941349248415168,2,2015-09-12,,Moto3,
151,Rider,Manuel Pagliani,28.961987064900583,1.0062966531559172,25.94309710543283,41,2018-06-02,Honda NSF250RW [2018],Moto3,
152,Rider,Davide Pizzoli,21.121720640790173,1.0307515819176645,18.02946589503718,40,2020-11-21,KTM RC 250 GP [2020],Moto3,
153,Rider,Khairul Idham Pawi,23.179617018315902,0.8593561896818579,20.60154844927033,65,2020-11-21,Honda NSF250RW [2020],Moto3,
154,Rider,Ryo Mizuno,17.238259511600727,3.7452418874971753,6.002533849109202,2,2015-10-10,Honda NSF250RW [2015],Moto3,
155,Rider,Keisuke Kurihara,19.140492253016244,3.668179547363289,8.135953610926377,2,2015-10-10,Honda NSF250RW [2015],Moto3,
156,Rider,Joan Mir,33.828459329174834,0.8675677828670924,31.225755980573556,67,2017-11-11,Honda NSF250RW [2017],Moto3,
157,Rider,Matt Barton,24.020204675007022,3.6990574015062676,12.92303247048822,3,2016-10-22,FTR Honda [2016],Moto3,
158,Bike,FTR [2015],22.08331921364131,4.030591286170326,9.991545355130333,2,2015-10-17,,Moto3,
159,Rider,Nicolò Bulega,30.24641188677732,0.7761221132589383,27.918045547000506,94,2018-10-06,KTM RC 250 GP [2018],Moto3,
160,Rider,Fabio Di Giannantonio,31.06915824252461,0.7638319442130977,28.777662409885316,104,2018-11-17,Honda NSF250RW [2018],Moto3,
161,Bike,KTM RC 250 GP [2016],27.444239783386426,1.0584936473664626,24.26875884128704,36,2016-11-12,,Moto3,
162,Bike,Honda NSF250RW [2016],27.411073746300826,1.0541355271440649,24.248667164868632,36,2016-11-12,,Moto3,
163,Rider,Aròn Canet,32.25623573472427,0.7421989310585007,30.029638941548768,138,2019-11-16,KTM RC 250 GP [2019],Moto3,
164,Rider,Bo Bendsneyder,29.756558697413777,0.8501443285550019,27.206125711748772,65,2017-11-11,KTM RC 250 GP [2017],Moto3,
165,Bike,Mahindra MGP3O [2016],21.904843494029297,1.0683702728557753,18.69973267546197,36,2016-11-12,,Moto3,
166,Bike,Peugeot MGP3O [2016],21.68353530269974,1.0498747350854996,18.533911097443244,36,2016-11-12,,Moto3,
167,Rider,Adam Norrodin,25.31468400479572,0.7656433263027544,23.017754025887456,100,2018-11-03,Honda NSF250RW [2018],Moto3,
168,Rider,Fabio Spiranelli,22.16627181708269,1.211797490258288,18.530879346307827,29,2016-10-22,Mahindra MGP3O [2016],Moto3,
169,Rider,Enzo Boulom,20.094939483858145,2.382890327240237,12.946268502137434,6,2016-11-12,Mahindra MGP3O [2016],Moto3,
170,Rider,Tim Georgi,19.13821647856976,2.446305825636578,11.799299001660026,6,2017-08-05,KTM RC 250 GP [2017],Moto3,
171,Rider,Alex Fabbri,20.481937785430993,3.0918529392904563,11.206378967559624,4,2017-09-09,Mahindra MGP3O [2017],Moto3,
172,Rider,Gabriel Martínez,15.682227256040838,2.587477883675372,7.919793605014722,6,2017-08-12,KTM RC 250 GP [2017],Moto3,
173,Rider,Shizuka Okazaki,18.54084479589472,2.8626729592197426,9.952825918235494,4,2018-10-20,Honda NSF250RW [2018],Moto3,
174,Bike,FTR Honda [2016],26.93654600667134,4.585056967994042,13.181375102689213,1,2016-10-22,,Moto3,
175,Rider,Ayumu Sasaki,30.40709103411007,0.7297082346849235,28.2179663300553,246,2023-11-18,Husqvarna FR 250 GP [2023],Moto3,
176,Rider,Raúl Fernández,31.211821527677706,0.8036281602896317,28.800937046808812,88,2020-11-21,KTM RC 250 GP [2020],Moto3,
177,Rider,Vicente Pérez,22.307750690360987,0.8015302383713891,19.90315997524682,88,2025-08-16,Honda NSF250RW [2025],Moto3,
178,Rider,Daniel Sáez,20.348588958350472,3.5416804049657036,9.723547743453361,2,2016-11-12,KTM RC 250 GP [2016],Moto3,
179,Bike,Honda NSF250RW [2017],26.328524600349496,1.166360046868991,22.829444459742522,29,2017-11-11,,Moto3,
180,Bike,KTM RC 250 GP [2017],25.445761572401803,1.1630941049986916,21.95647925740573,29,2017-11-11,,Moto3,
181,Rider,Nakarin Atiratphuvapat,22.613552428112648,0.856335568912668,20.044545721374643,66,2018-11-17,Honda NSF250RW [2018],Moto3,
182,Rider,Kaito Toba,25.684618110351064,0.7205512901754128,23.522964239824827,253,2023-11-18,Honda NSF250RW [2023],Moto3,
183,Bike,Peugeot MGP3O [2017],20.14063497557707,1.1748762730563946,16.616006156407884,29,2017-11-11,,Moto3,
184,Bike,Mahindra MGP3O [2017],19.829074295481902,1.16491522933281,16.33432860748347,29,2017-11-11,,Moto3,
185,Rider,Tony Arbolino,30.423443526271306,0.7452377087897534,28.187730399902048,137,2020-11-21,Honda NSF250RW [2020],Moto3,
186,Rider,Patrik Pulkkinen,23.61641514841298,1.2065495712557133,19.99676643464584,29,2017-11-11,Peugeot MGP3O [2017],Moto3,
187,Rider,Edoardo Sintoni,17.301033475695068,4.282145178204517,4.454597941081516,2,2017-06-03,Mahindra MGP3O [2017],Moto3,
188,Rider,Aleix Viu,21.284542739551636,2.375195359769322,14.15895666024367,6,2019-04-14,KTM RC 250 GP [2019],Moto3,
189,Rider,Ryan van de Lagemaat,18.210228841654118,2.4947686950691836,10.725922756446566,6,2019-06-29,KTM RC 250 GP [2019],Moto3,
190,Rider,Dennis Foggia,26.914180808056134,0.7241251688692565,24.741805301448366,240,2025-11-15,KTM RC 250 GP [2025],Moto3,
191,Rider,Jaume Masiá,31.693397801569095,0.7314543975431372,29.499034608939684,232,2023-11-18,Honda NSF250RW [2023],Moto3,
192,Rider,Maximilian Kofler,20.995616413535096,0.8753899849358305,18.369446458727605,64,2021-10-23,KTM RC 250 GP [2021],Moto3,
193,Rider,Jake Archer,18.15302745238425,3.228763451836189,8.466737096875683,3,2018-08-24,KTM RC 250 GP [2018],Moto3,
194,Rider,Tom Booth-Amos,21.44882087571287,1.0255413862235252,18.372196717042293,42,2019-11-16,KTM RC 250 GP [2019],Moto3,
195,Rider,Kevin Zannoni,21.085700942042735,2.274652279067152,14.261744104841277,8,2019-10-05,Honda NSF250RW [2019],Moto3,
196,Rider,Aarón Polanco,22.447387068766393,3.5302633979697395,11.856596874857175,2,2017-09-23,Honda NSF250RW [2017],Moto3,
197,Rider,Tom Toparis,18.613545417261427,2.9417251015622377,9.788370112574714,4,2017-10-21,KTM RC 250 GP [2017],Moto3,
198,Rider,Kasma Kasmayudin,20.3896334418355,3.5778803970223314,9.655992250768506,2,2017-10-28,Honda NSF250RW [2017],Moto3,
199,Rider,Kazuki Masaki,26.02315936003568,0.8196032174187234,23.56434970777951,75,2019-11-16,KTM RC 250 GP [2019],Moto3,
200,Bike,Honda NSF250RW [2018],25.73492131119231,1.0542510868335284,22.572168050691722,37,2018-11-17,,Moto3,
201,Bike,KTM RC 250 GP [2018],24.809553981168435,1.0452351344068573,21.67384857794786,37,2018-11-17,,Moto3,
202,Rider,Alonso López González,25.592981058583312,0.766767281289475,23.292679214714887,109,2020-11-21,Husqvarna FR 250 GP [2020],Moto3,
203,Rider,Makar Yurchenko,26.02414509341502,0.9029316295605246,23.315350204733445,56,2019-11-16,KTM RC 250 GP [2019],Moto3,
204,Rider,Ai Ogura,29.59791018360777,0.8148168250474456,27.153459708465434,80,2020-11-21,Honda NSF250RW [2020],Moto3,
205,Rider,Jeremy Alcoba,27.360431778653133,0.8086365337332153,24.934522177453488,82,2021-11-13,Honda NSF250RW [2021],Moto3,
206,Rider,Stefano Nepa,24.71626461142822,0.7258116329032358,22.53882971271851,293,2025-11-15,Honda NSF250RW [2025],Moto3,
207,Rider,Filip Salac,25.89516237324341,0.7681212630239359,23.5907985841716,106,2021-11-13,KTM RC 250 GP [2021],Moto3,
208,Bike,TM Racing [2018],28.332078395583004,3.6328526174906073,17.433520543111182,2,2018-09-08,,Moto3,
209,Rider,Yari Montella,22.989347186492832,2.7600182474751587,14.709292444067357,4,2018-10-27,Honda NSF250RW [2018],Moto3,
210,Rider,Apiwat Wongthananon,24.967588422020107,2.7504735795402597,16.716167683399327,4,2018-11-03,KTM RC 250 GP [2018],Moto3,
211,Rider,Somkiat Chantra,26.15155815287866,3.5133047828789485,15.611643804241815,2,2018-10-06,Honda NSF250RW [2018],Moto3,
212,Rider,Celestino Vietti,30.488536001820307,0.8126716809090582,28.050520959093134,81,2020-11-21,KTM RC 250 GP [2020],Moto3,
213,Rider,Yuto Fukushima,19.309013783506558,3.711267898046025,8.175210089368482,2,2018-10-20,Honda NSF250RW [2018],Moto3,
214,Rider,Can Öncü,26.416918386637885,1.0510375296557029,23.263805797670777,38,2019-11-16,KTM RC 250 GP [2019],Moto3,
