Id,Type,Name,Mean,StdDev,CR.,Races,Last,Bike,Series,Venue
36,Rider,Lukáš Pešek,27.731007892650187,1.8143068891167948,22.2880872252998,11,2010-09-03,Moriwaki [2010],Moto2,
37,Rider,Simone Corsi,31.827927916490864,0.7351897712831859,29.622358602641306,213,2024-11-15,Kalex [2024],Moto2,
38,Rider,Yonny Hernández,29.99829857386545,1.086737599724914,26.73808577469071,35,2017-06-30,Kalex [2017],Moto2,
39,Bike,BQR [2010],24.679106929077186,1.6095388128525927,19.85049049051941,16,2010-11-05,,Moto2,
40,Rider,Claudio Corti,33.339365697728134,0.9813064095613443,30.395446469044103,45,2012-09-28,Kalex [2012],Moto2,
41,Rider,Valentin Debise,25.71538799082356,1.147154959828343,22.273923111338533,32,2011-11-04,FTR [2011],Moto2,
42,Bike,ADV [2010],19.145651619457322,1.5518847508494689,14.489997366908916,16,2010-11-05,,Moto2,
43,Rider,Kenny Noyes,27.048865992841915,1.1292225423331086,23.661198365842587,33,2014-09-26,TSR [2014],Moto2,
44,Bike,Promo Harris [2010],22.726205004858663,1.5532446775804776,18.06647097211723,16,2010-11-05,,Moto2,
45,Rider,Axel Pons,30.900047622101642,0.7547651380219068,28.63575220803592,118,2017-11-10,Kalex [2017],Moto2,
46,Rider,Héctor Faubel,29.622001535952318,1.5352979902285573,25.016107565266644,16,2010-11-05,Suter [2010],Moto2,
47,Rider,Vladimir Ivanov,21.78476245003207,1.6501803032746936,16.834221540207988,14,2010-11-05,Moriwaki [2010],Moto2,
48,Rider,Joan Olivé,20.65748242877497,1.4342027494036218,16.354874180564103,20,2011-11-04,FTR [2011],Moto2,
49,Rider,Vladimir Leonov,13.715118519229469,2.412693635005682,6.477037614212423,7,2010-07-16,Suter [2010],Moto2,
50,Rider,Robertino Pietri,19.341459377705895,1.1481182413136863,15.897104653764837,33,2011-11-04,Suter [2011],Moto2,
51,Rider,Mashel Al Naimi,10.688564030874376,1.290349053632086,6.817516869978118,32,2014-03-21,Speed Up [2014],Moto2,
52,Rider,Anthony Delhalle,16.278491140711868,3.2882525987630102,6.4137333444228375,3,2010-06-18,BQR [2010],Moto2,
53,Rider,Anthony West,27.12450313425815,0.7880211649558261,24.76043963939067,97,2016-08-19,Suter [2016],Moto2,
54,Bike,MZ [2010],22.54055290807125,1.5139659482470094,17.99865506333022,16,2010-11-05,,Moto2,
55,Rider,Yannick Guerra,9.46684134246663,1.9425506427009693,3.639189414363722,13,2010-11-05,Moriwaki [2010],Moto2,
56,Rider,Bernat Martinez,19.467842447888856,2.302758339463153,12.559567429499397,7,2010-07-02,Bimota [2010],Moto2,
57,Rider,Amadeo Lladós,20.842029595776662,4.666746001129909,6.841791592386933,1,2010-04-30,AJR [2010],Moto2,
58,Bike,AJR [2010],25.786073602631426,3.867262902795728,14.184284894244241,2,2010-11-05,,Moto2,
59,Rider,Iván Moreno,20.206946837845805,3.1791302681630853,10.66955603335655,3,2011-10-21,Suter [2011],Moto2,
60,Rider,Xavier Simeon,32.86355425977735,0.7530694727910575,30.60434584140418,121,2017-11-10,Kalex [2017],Moto2,
61,Rider,Kevin Coghlan,25.59540345084756,2.0971682061007013,19.303898832545457,8,2011-06-23,FTR [2011],Moto2,
62,Rider,Carmelo Morales,26.918396537998735,1.9920987652683362,20.942100242193725,9,2011-09-02,Suter [2011],Moto2,
63,Rider,Jordi Torres,34.12891647440432,0.9010727787082544,31.425698138279557,57,2023-03-31,Kalex [2023],Moto2,
64,Rider,Ricard Cardús,28.6074813071847,0.8034305162051835,26.19718975856915,86,2017-11-10,Kalex [2017],Moto2,
65,Rider,Daniel Rivas,21.66635575511897,2.6004390065272,13.865038735537372,5,2013-08-23,Kalex [2013],Moto2,
66,Rider,Yusuke Teshima,21.576338206232727,2.684873181965546,13.52171866033609,5,2010-10-01,TSR [2010],Moto2,
67,Rider,Damian Cudlin,28.262240967568836,3.163059063344666,18.773063777534837,3,2012-07-06,Bimota [2012],Moto2,
68,Rider,Sascha Hommel,24.86057868275183,4.838885521231273,10.34392211905801,1,2010-07-16,Kalex [2010],Moto2,
69,Bike,Kalex [2010],24.86057868275183,4.838885521231273,10.34392211905801,1,2010-07-16,,Moto2,
70,Rider,Patrik Vostarek,24.78798318645978,4.304508103251857,11.874458876704209,1,2010-08-13,Suter [2010],Moto2,
71,Rider,Jason DiSalvo,22.35142416612409,4.307317091829242,9.429472890636363,1,2010-08-27,FTR [2010],Moto2,
72,Rider,Roger Lee Hayden,24.870784781760467,4.313540714099308,11.93016263946254,1,2010-08-27,Moriwaki [2010],Moto2,
73,Rider,Ferruccio Lamborghini,20.942991875602534,2.8371352876686657,12.431586012596537,4,2010-11-05,Moriwaki [2010],Moto2,
74,Rider,Michael Ranseder,30.909986261597364,2.542800050662303,23.281586109610455,5,2010-11-05,Suter [2010],Moto2,
75,Rider,Tatsuya Yamaguchi,24.397418275968423,4.312967486426683,11.458515816688372,1,2010-09-03,Moriwaki [2010],Moto2,
76,Rider,Michele Pirro,36.76871667061844,1.4687373940291224,32.36250448853107,18,2011-11-04,Moriwaki [2011],Moto2,
77,Rider,Román Ramos,19.170111081057374,1.3921405836439824,14.993689330125427,23,2014-11-07,Speed Up [2014],Moto2,
78,Bike,Mir [2010],31.701088235810346,3.535948018150109,21.09324418136002,2,2010-11-05,,Moto2,
79,Rider,Santiago Hernández,21.5543055559379,1.5519504906263202,16.89845408405894,17,2011-11-04,FTR [2011],Moto2,
80,Rider,Kazuki Watanabe,17.77813166044807,2.89609828888332,9.08983679379811,4,2010-10-15,Suter [2010],Moto2,
81,Bike,TSR [2010],27.257727749381967,4.432180219337618,13.961187091369112,1,2010-10-01,,Moto2,
82,Rider,Hiromichi Kunikawa,8.18369571387741,3.3546895650542887,-1.880372981285456,4,2010-11-05,Bimota [2010],Moto2,
83,Rider,Kohki Takahashi,17.438745939408484,5.065512783910582,2.242207587676738,1,2010-10-01,RBB [2010],Moto2,
84,Bike,RBB [2010],17.438745939408484,5.065512783910582,2.242207587676738,1,2010-10-01,,Moto2,
85,Rider,Xavi Forés,27.807748184752004,1.9254539818781968,22.031386239117413,10,2011-06-23,Suter [2011],Moto2,
86,Rider,Mohamad Zamri Baba,21.82159602695176,3.5904062891790507,11.050377159414607,2,2011-10-21,Moriwaki [2011],Moto2,
87,Rider,Wayne Maxwell,30.25658130211344,4.303041437370373,17.34745699000232,1,2010-10-15,Moriwaki [2010],Moto2,
88,Rider,Alex Cudlin,18.823371001589205,3.653681034347697,7.8623278985461145,2,2011-05-13,Moriwaki [2011],Moto2,
89,Rider,Kenan Sofuoglu,33.946874293551794,1.5773031382959926,29.214964878663814,15,2011-11-04,Suter [2011],Moto2,
90,Bike,Kalex [2011],29.763766631439537,1.5261830843725661,25.185217378321838,17,2011-11-04,,Moto2,
91,Rider,Marc Márquez,47.44129655116409,1.2730240547847385,43.622224386809876,32,2012-11-09,Suter [2012],Moto2,
92,Bike,Suter [2011],24.848989171033832,1.500744204791975,20.34675655665791,17,2011-11-04,,Moto2,
93,Bike,Moriwaki [2011],26.665561696900387,1.558135475873589,21.99115526927962,17,2011-11-04,,Moto2,
94,Rider,Bradley Smith,38.16704863751154,1.1015174552329248,34.862496271812766,34,2019-08-23,Kalex [2019],Moto2,
95,Bike,Tech 3 [2011],24.458800319157152,1.4687765060947306,20.05247080087296,17,2011-11-04,,Moto2,
96,Bike,Motobi [2011],29.18473957165252,1.4850985887180232,24.729443805498452,17,2011-11-04,,Moto2,
97,Bike,FTR [2011],22.507582905293553,1.5000798869968646,18.00734324430296,17,2011-11-04,,Moto2,
98,Rider,Max Neukirchner,30.238372634706845,1.2578045701760832,26.464958924178596,25,2012-08-17,Kalex [2012],Moto2,
99,Bike,MZ [2011],25.48571028219488,1.4740677674693896,21.06350697978671,17,2011-11-04,,Moto2,
100,Rider,Aleix Espargaró,37.33578719708369,1.5018208282381913,32.83032471236912,17,2011-11-04,Pons Kalex [2011],Moto2,
101,Bike,Pons Kalex [2011],25.66780503286822,1.4849639665626548,21.212913133180255,17,2011-11-04,,Moto2,
102,Rider,Tito Rabat,42.220764091482366,0.8426980290152511,39.692670004436614,82,2015-11-06,Kalex [2015],Moto2,
103,Rider,Pol Espargaró,43.74571309330949,0.9908297472439797,40.773223851577555,51,2013-11-08,Kalex [2013],Moto2,
104,Rider,Mika Kallio,36.309425003150025,0.808322897772728,33.88445630983184,85,2015-11-06,Speed Up [2015],Moto2,
105,Rider,Randy Krummenacher,28.914149358194287,0.8254657609525478,26.437752075336643,76,2015-11-06,Kalex [2015],Moto2,
106,Rider,Nasser Al Malki,7.93877967933286,3.622429730968844,-2.9285095135736725,4,2012-04-06,Moriwaki [2012],Moto2,
107,Rider,Steven Odendaal,20.414396087368377,0.9439775497792902,17.58246343803051,55,2019-08-23,NTS [2019],Moto2,
108,Rider,Lukasz Wargala,16.20934301474485,4.697890681619096,2.11567096988756,1,2011-04-01,Moriwaki [2011],Moto2,
109,Rider,Michael van der Mark,23.521893359757758,4.853763729304,8.960602171845757,1,2011-06-23,Ten Kate [2011],Moto2,
110,Bike,Ten Kate [2011],23.52189335975775,4.853763729304,8.96060217184575,1,2011-06-23,,Moto2,
111,Rider,Tommaso Lorenzetti,20.619581224281852,3.313546732396533,10.678941027092254,3,2011-08-12,FTR [2011],Moto2,
112,Rider,Mattia Tarozzi,25.65797936410601,4.294734735310746,12.773775158173772,1,2011-07-01,Suter [2011],Moto2,
113,Rider,Martín Cardenas,24.893303570344543,4.3385760667075814,11.877575370221798,1,2011-08-26,FTR [2011],Moto2,
114,Rider,Jake Gagne,20.674346386358238,3.6964439079513864,9.58501466250408,2,2011-09-02,FTR [2011],Moto2,
115,Rider,JD Beach,21.9563893923917,4.397288122681222,8.764525024348032,1,2011-08-26,FTR [2011],Moto2,
116,Rider,Tomoyoshi Koyama,22.124962887709653,1.8212881440340878,16.66109845560739,13,2015-10-09,NTS [2015],Moto2,
117,Rider,Alessandro Andreozzi,17.649529937527188,1.8321773255512999,12.152997960873288,12,2012-11-09,Speed Up [2012],Moto2,
118,Rider,Elena Rosell,9.200583828449098,1.8467305147898538,3.6603922840795367,19,2012-11-09,Speed Up [2012],Moto2,
119,Bike,TSR [2011],22.298200724675166,4.433887254500426,8.996538961173886,1,2011-09-30,,Moto2,
120,Rider,Kris McLaren,23.446111685402812,4.3217850160595175,10.48075663722426,1,2011-10-14,Suter [2011],Moto2,
121,Rider,Blake Leigh-Smith,23.122892874538547,4.3473738048932455,10.08077145985881,1,2011-10-14,FTR [2011],Moto2,
122,Rider,Hafizh Syahrin,29.55138999677688,0.774192496665786,27.228812506779523,108,2021-11-12,NTS [2021],Moto2,
123,Rider,Apiwat Wongthananon,18.214049032467038,4.784496656500361,3.8605590629659563,1,2011-10-21,FTR [2011],Moto2,
124,Rider,Oscar Climent,21.881752607409357,4.880043194573927,7.241623023687575,1,2011-11-04,Mir [2011],Moto2,
125,Bike,Mir [2011],21.881752607409354,4.880043194573927,7.241623023687572,1,2011-11-04,,Moto2,
126,Bike,Suter [2012],26.469818661498493,1.5024343629855135,21.962515572541953,17,2012-11-09,,Moto2,
127,Bike,Speed Up [2012],28.727969113227594,1.529525115568901,24.13939376652089,17,2012-11-09,,Moto2,
128,Bike,Kalex [2012],26.246505013914014,1.4968275067135912,21.75602249377324,17,2012-11-09,,Moto2,
129,Rider,Takaaki Nakagami,37.731973922957295,0.7831650069266803,35.382478902177255,100,2017-11-10,Kalex [2017],Moto2,
130,Bike,FTR [2012],24.82463007505389,1.5568014819298033,20.15422562926448,17,2012-11-09,,Moto2,
131,Bike,Tech 3 [2012],23.9819206903617,1.4721225357293208,19.56555308317374,17,2012-11-09,,Moto2,
132,Rider,Johann Zarco,43.56534135075555,0.8325225869549603,41.06777358989067,87,2016-11-11,Kalex [2016],Moto2,
133,Bike,Motobi [2012],19.41625454449076,1.5387989183498183,14.799857789441305,17,2012-11-09,,Moto2,
134,Rider,Angel Rodriguez,27.543963939577498,2.4553883392501983,20.177798921826906,6,2012-06-15,Bimota [2012],Moto2,
135,Bike,AJR [2012],26.71786183469578,1.5166331155606818,22.167962488013732,16,2012-11-09,,Moto2,
136,Rider,Nicolas Terol,31.46626931541899,0.9488800738850849,28.619629093763734,50,2014-11-07,Suter [2014],Moto2,
137,Rider,Gino Rea,25.443516565946137,1.0009063846730515,22.440797411926983,45,2014-11-07,Suter [2014],Moto2,
138,Bike,Moriwaki [2012],20.608561268745706,2.285269075732151,13.752754041549252,10,2012-08-17,,Moto2,
139,Rider,Alexander Lundh,20.842874276677993,2.3684132279818044,13.73763459273258,7,2012-06-28,MZ FTR [2012],Moto2,
140,Bike,MZ FTR [2012],25.186061925232334,1.9518167048821056,19.330611810586017,11,2012-08-24,,Moto2,
141,Rider,Marco Colandrea,11.617884357676651,1.8920697974688674,5.941674965270049,15,2012-10-26,FTR [2012],Moto2,
142,Bike,Bimota [2012],18.100074222024087,1.7237453585613531,12.928838146340027,14,2012-11-09,,Moto2,
143,Rider,Eric Granado,21.43415298286024,1.4581521974280405,17.059696390576118,22,2018-08-03,Suter [2018],Moto2,
144,Rider,Kevin Wahr,24.089277220238237,4.8657374003357114,9.492065019231102,1,2012-07-06,IAMT [2012],Moto2,
145,Bike,IAMT [2012],24.089277220238237,4.8657374003357114,9.492065019231102,1,2012-07-06,,Moto2,
146,Rider,Markus Reiterberger,22.852783068583822,4.413714921301166,9.611638304680325,1,2012-07-06,MZ FTR [2012],Moto2,
147,Rider,Massimo Roccoli,22.307505577356775,4.544631762744666,8.673610289122776,1,2012-07-13,Bimota [2012],Moto2,
148,Rider,Marcel Schrötter,31.669960183288765,0.7309667625051584,29.47705989577329,193,2024-08-02,Kalex [2024],Moto2,
149,Rider,Alex Mariñelarena,23.002509858225288,2.262517572272193,16.21495714140871,7,2013-10-18,Kalex [2013],Moto2,
150,Rider,Jesko Raffin,21.780368914437876,0.8725037268153938,19.162857733991693,70,2020-09-11,NTS [2020],Moto2,
151,Rider,Kohta Nozane,15.742540663726853,1.6238293820865426,10.871052517467225,17,2023-11-24,Kalex [2023],Moto2,
152,Rider,Rafid Topan Sucipto,12.321768168845455,1.7019917846430141,7.215792814916413,19,2018-11-02,Suter [2018],Moto2,
153,Bike,Kalex [2013],25.98151091073437,1.5135670919220643,21.44080963496818,17,2013-11-08,,Moto2,
154,Bike,Suter [2013],25.606308939914292,1.5044302310667688,21.093018246713985,17,2013-11-08,,Moto2,
155,Bike,Motobi [2013],25.873580795819517,1.5562330279044403,21.204881712106197,16,2013-11-08,,Moto2,
156,Bike,Speed Up [2013],24.33772848949491,1.5231824422310662,19.76818116280171,17,2013-11-08,,Moto2,
157,Rider,Sandro Cortese,35.642350488406024,0.8089581644914187,33.215475994931765,83,2017-11-10,Suter [2017],Moto2,
158,Rider,Louis Rossi,27.504499015767554,0.9551909350669818,24.63892621056661,50,2015-10-23,Tech 3 [2015],Moto2,
159,Bike,Tech 3 [2013],22.93849335034794,1.5054184477213477,18.422238007183896,17,2013-11-08,,Moto2,
160,Bike,Moriwaki [2013],18.264914434263193,1.5151499621651343,13.71946454776779,17,2013-11-08,,Moto2,
161,Rider,Danny Kent,29.312711243798905,0.9614834952725835,26.428260757981153,48,2018-09-21,Speed Up [2018],Moto2,
162,Rider,Doni Tata Pradita,13.982918612844742,1.6765964466630576,8.95312927285557,16,2013-11-08,Suter [2013],Moto2,
163,Rider,Kyle David Smith,22.18441371860284,2.0334518044334837,16.08405830530239,9,2013-08-16,Kalex [2013],Moto2,
164,Rider,Alberto Moncayo,19.602573243562095,1.7604325173912592,14.321275691388317,13,2013-11-08,Speed Up [2013],Moto2,
165,Bike,FTR [2013],27.29800224932068,2.1906351886142765,20.726096683477852,7,2013-11-08,,Moto2,
166,Rider,James Rispoli,22.260678384419435,4.397683245789283,9.067628647051587,1,2013-08-16,Tech 3 [2013],Moto2,
167,Rider,Thitipong Warokorn,14.250809765092484,1.0829580792576934,11.001935527319404,42,2018-10-05,Kalex [2018],Moto2,
168,Rider,Lucas Mahias,26.221088718805355,2.678039644068197,18.186969786600763,6,2015-11-06,TransFIORmers [2015],Moto2,
169,Bike,TransFIORmers [2013],20.032412506024368,4.52805000318047,6.448262496482959,1,2013-08-23,,Moto2,
170,Rider,Jason O'Halloran,23.589363161070015,3.5972719762114096,12.797547232435786,2,2013-09-13,Motobi [2013],Moto2,
171,Rider,Franco Morbidelli,37.2290084087782,0.8710792210596516,34.61577074559924,67,2017-11-10,Kalex [2017],Moto2,
172,Rider,Javier Iturrioz,9.800875007567855,2.9366679641185134,0.9908711152123146,5,2013-11-08,Kalex [2013],Moto2,
173,Rider,Azlan Shah,21.112564377658334,1.070988091385363,17.899600103502245,39,2015-10-23,Kalex [2015],Moto2,
174,Rider,Robin Mulhauser,17.814450480417197,0.9844879359329526,14.860986672618338,52,2016-11-11,Kalex [2016],Moto2,
175,Rider,Tetsuta Nagashima,27.74137123002134,0.8099676898291346,25.311468160533934,87,2021-11-12,Kalex [2021],Moto2,
176,Bike,TSR [2013],25.873339415329866,4.4378469435818095,12.559798584584438,1,2013-10-25,,Moto2,
177,Rider,Decha Kraisart,17.81919907946853,3.7120294157527303,6.683110832210339,2,2014-10-24,Tech 3 [2014],Moto2,
178,Bike,Kalex [2014],26.626451812200592,1.463700249053745,22.235351065039357,18,2014-11-07,,Moto2,
179,Bike,Suter [2014],24.465090199741613,1.4557910075052498,20.097717177225864,18,2014-11-07,,Moto2,
180,Rider,Sam Lowes,36.52374322325471,0.7416861282993148,34.29868483835677,162,2023-11-24,Kalex [2023],Moto2,
181,Bike,Speed Up [2014],22.798586016168358,1.4754912053687679,18.372112400062054,18,2014-11-07,,Moto2,
182,Bike,Caterham Suter [2014],24.028734626060043,1.4792395086603312,19.59101610007905,18,2014-11-07,,Moto2,
183,Bike,Forward KLX [2014],27.04201185783743,2.72541180445735,18.865776444465382,4,2014-05-02,,Moto2,
184,Bike,Tech 3 [2014],28.04957552689133,1.4332026832448623,23.749967477156744,18,2014-11-07,,Moto2,
185,Rider,Maverick Viñales,38.678724817116695,1.4749624023607943,34.25383761003431,18,2014-11-07,Kalex [2014],Moto2,
186,Rider,Jonas Folger,36.604758362647296,0.9044147107752594,33.89151423032152,58,2019-08-09,Kalex [2019],Moto2,
187,Rider,Luis Salom,32.37261015244029,1.0302592925249119,29.28183227486555,40,2016-05-20,Kalex [2016],Moto2,
188,Rider,Lorenzo Baldassarri,31.897907086385317,0.7512399238574485,29.64418731481297,139,2023-10-13,Kalex [2023],Moto2,
189,Rider,Josh Herrin,23.317937906383033,1.9330497113268583,17.51878877240246,10,2014-08-29,Caterham Suter [2014],Moto2,
190,Bike,TSR [2014],15.986712729649728,1.761014423973464,10.703669457729337,13,2014-09-26,,Moto2,
191,Rider,Sebastian Porto,19.644038217863102,4.430574135922228,6.352315810096417,1,2014-04-25,Kalex [2014],Moto2,
192,Rider,Edgar Pons,24.04310824342026,0.9078651886514741,21.319512677465838,59,2020-11-20,Kalex [2020],Moto2,
193,Bike,TransFIORmers [2014],27.18495777390719,3.2547058879644752,17.420840110013764,3,2014-11-07,,Moto2,
194,Rider,Nina Prinz,17.50084133689425,4.724989313914762,3.3258733951499657,1,2014-07-11,Speed Up [2014],Moto2,
195,Rider,Riccardo Russo,19.934905635566956,2.622145642267442,12.06846870876463,5,2014-10-10,Suter [2014],Moto2,
196,Rider,Miroslav Popov,14.163627311348442,3.884544759545036,2.509993032713334,2,2014-09-12,Suter [2014],Moto2,
197,Rider,Dakota Mamola,17.005071085912554,4.693753366878296,2.923810985277667,1,2014-08-29,Suter [2014],Moto2,
198,Rider,Florian Marino,23.57303784555912,2.3764620968110832,16.44365155512587,6,2014-11-07,Kalex [2014],Moto2,
199,Rider,Federico Fuligni,10.821673154108343,1.3117992318976863,6.886275458415284,30,2018-11-16,Kalex [2018],Moto2,
200,Rider,Federico Caricasulo,18.383740054526907,3.776952892828446,7.052881376041569,2,2015-08-28,Kalex [2015],Moto2,
201,Bike,Moriwaki [2014],21.772851205566777,4.267827475494351,8.969368779083723,1,2014-10-10,,Moto2,
202,Bike,NTS [2014],21.076895828708917,2.9145318484266087,12.333300283429091,4,2014-11-07,,Moto2,
203,Rider,Chalermpol Polamai,18.547337878256677,4.394969286641695,5.362430018331592,1,2014-10-10,Tech 3 [2014],Moto2,
204,Rider,Aiden Wagner,19.579191874075587,4.44587528669671,6.241566013985457,1,2014-10-17,Kalex [2014],Moto2,
205,Rider,Max Croker,17.431280350100632,4.727062774397335,3.2500920269086286,1,2014-10-17,Suter [2014],Moto2,
206,Bike,Speed Up [2015],25.68646726629346,1.497375158173742,21.19434179177223,17,2015-11-06,,Moto2,
207,Bike,Kalex [2015],26.482420775640268,1.5066270317859431,21.96253968028244,17,2015-11-06,,Moto2,
208,Rider,Álex Rins,39.629520549241086,1.1203826543038273,36.268372586329605,35,2016-11-11,Kalex [2016],Moto2,
209,Rider,Álex Márquez,38.12228866625827,0.8221919892910848,35.65571269838502,86,2019-11-15,Kalex [2019],Moto2,
210,Bike,Tech 3 [2015],20.08023238281246,1.4925453256976777,15.602596405719428,17,2015-11-06,,Moto2,
211,Rider,Zaqhwan Zaidi,16.94149036428916,2.638346051679701,9.026452209250056,6,2015-05-29,Suter [2015],Moto2,
212,Bike,Suter [2015],21.824244321768077,1.5986628207040532,17.028255859655918,17,2015-11-06,,Moto2,
213,Rider,Florian Alt,18.949610681229707,1.6683007026809864,13.944708573186748,16,2015-11-06,Suter [2015],Moto2,
214,Rider,Louis Bulle,16.908919893687507,4.918001305596554,2.154915976897847,1,2015-05-15,TransFIORmers [2015],Moto2,
215,Bike,TransFIORmers [2015],23.46539799923777,4.046388012556496,11.326233961568281,2,2015-11-06,,Moto2,
216,Rider,Ramdan Rosli,17.477066838063422,2.8234102457866816,9.006836100703378,5,2016-10-28,Kalex [2016],Moto2,
217,Rider,Jasper Iwema,16.71766500661076,4.689146854827501,2.6502244421282555,1,2015-06-25,Speed Up [2015],Moto2,
218,Rider,Xavi Vierge,32.84817263355332,0.7616100904936682,30.563342362072312,115,2021-11-12,Kalex [2021],Moto2,
219,Rider,Bradley Ray,18.91862120472635,5.090166998507286,3.6481202092044924,1,2015-08-28,FTR [2015],Moto2,
220,Bike,FTR [2015],18.918621204726353,5.090166998507286,3.648120209204496,1,2015-08-28,,Moto2,
221,Rider,Joshua Hook,16.9666469806392,2.9545961009977155,8.102858677646054,4,2015-11-06,Kalex [2015],Moto2,
222,Bike,Moriwaki [2015],18.82043505898494,4.303681863821534,5.909389467520338,1,2015-10-09,,Moto2,
223,Bike,NTS [2015],20.666279733707057,4.524219547557171,7.093621091035544,1,2015-10-09,,Moto2,
224,Bike,Kalex [2016],27.083270902409463,1.468973970741218,22.676348990185808,18,2016-11-11,,Moto2,
225,Bike,Speed Up [2016],24.684747934589,1.430587477725532,20.392985501412404,18,2016-11-11,,Moto2,
226,Bike,Tech 3 [2016],20.52163642534699,1.4791267215455677,16.084256260710287,18,2016-11-11,,Moto2,
227,Rider,Miguel Oliveira,35.5384162328427,0.9732410874196634,32.61869297058371,47,2018-11-16,KTM [2018],Moto2,
228,Rider,Luca Marini,34.27123846572798,0.8017890819953808,31.86587121974184,90,2020-11-20,Kalex [2020],Moto2,
229,Rider,Isaac Viñales,26.73202295284246,0.9815639574106412,23.787331080610535,48,2018-11-16,Suter [2018],Moto2,
