Id,Type,Name,Mean,StdDev,Date,Order,Bike,Series
2,Rider,Shoya Tomizawa,36.544901541257026,6.919231229038882,2010-04-11,0,Suter [2010],Moto2
1,Bike,Suter [2010],26.129155712217038,6.5932052731043225,2010-04-11,0,,Moto2
4,Rider,Alex Debón,34.39013384603692,6.713823082332771,2010-04-11,0,FTR [2010],Moto2
3,Bike,FTR [2010],34.39013384603692,6.713823082332771,2010-04-11,0,,Moto2
5,Rider,Jules Cluzel,33.13181898682315,6.6480429918977455,2010-04-11,0,Suter [2010],Moto2
7,Rider,Toni Elías,32.20096866435457,6.614989012244982,2010-04-11,0,Moriwaki [2010],Moto2
6,Bike,Moriwaki [2010],26.699454592109674,6.559708420609699,2010-04-11,0,,Moto2
8,Rider,Roberto Rolfo,31.44191238628668,6.594880539648197,2010-04-11,0,Suter [2010],Moto2
10,Rider,Mattia Pasini,30.78902459526352,6.58129119312319,2010-04-11,0,Motobi [2010],Moto2
9,Bike,Motobi [2010],30.234141493923484,6.572694426852889,2010-04-11,0,,Moto2
11,Rider,Thomas Luthi,30.208187403386166,6.571483776284698,2010-04-11,0,Moriwaki [2010],Moto2
12,Rider,Simone Corsi,29.679258392583456,6.564086401692562,2010-04-11,0,Motobi [2010],Moto2
14,Rider,Gábor Talmácsi,29.189269800047807,6.5583321257257925,2010-04-11,0,Speed Up [2010],Moto2
13,Bike,Speed Up [2010],27.21232498458881,6.54778416614678,2010-04-11,0,,Moto2
16,Rider,Sergio Gadea,28.729323537503667,6.55375726310663,2010-04-11,0,Pons Kalex [2010],Moto2
15,Bike,Pons Kalex [2010],24.075249500448667,6.555196173829986,2010-04-11,0,,Moto2
17,Rider,Dominique Aegerter,28.29300285775833,6.550064563658409,2010-04-11,0,Suter [2010],Moto2
19,Rider,Alex Baldolini,27.87548804157046,6.54705471960905,2010-04-11,0,ICP [2010],Moto2
18,Bike,ICP [2010],27.87548804157046,6.54705471960905,2010-04-11,0,,Moto2
20,Rider,Fonsi Nieto,27.473030324764746,6.544589371870106,2010-04-11,0,Moriwaki [2010],Moto2
22,Rider,Karel Abraham,27.08262152498551,6.542569891409156,2010-04-11,0,RSV [2010],Moto2
21,Bike,RSV [2010],24.27766664806985,6.546292482468487,2010-04-11,0,,Moto2
23,Rider,Lukáš Pešek,26.70177672448464,6.540924606712274,2010-04-11,0,Moriwaki [2010],Moto2
24,Rider,Mike Di Meglio,26.328385201857294,6.539600811294164,2010-04-11,0,RSV [2010],Moto2
26,Rider,Ratthapark Wilairot,25.960603951170313,6.538559608368622,2010-04-11,0,Bimota [2010],Moto2
25,Bike,Bimota [2010],23.68664090242148,6.5413740256946955,2010-04-11,0,,Moto2
28,Rider,Kenny Noyes,25.59677834397063,6.5377725128726825,2010-04-11,0,Promo Harris [2010],Moto2
27,Bike,Promo Harris [2010],22.786154642874124,6.545221105267806,2010-04-11,0,,Moto2
29,Rider,Andrea Iannone,25.235380169129815,6.537219187204753,2010-04-11,0,Speed Up [2010],Moto2
30,Rider,Claudio Corti,24.87495652372379,6.53688593996067,2010-04-11,0,Suter [2010],Moto2
31,Rider,Arne Tode,24.5140848719357,6.536764763701329,2010-04-11,0,Suter [2010],Moto2
32,Rider,Héctor Faubel,24.15133057232025,6.536852777055667,2010-04-11,0,Suter [2010],Moto2
33,Rider,Scott Redding,23.78520355956608,6.537151993816487,2010-04-11,0,Suter [2010],Moto2
35,Rider,Valentin Debise,23.414110754986105,6.537669381018484,2010-04-11,0,ADV [2010],Moto2
34,Bike,ADV [2010],23.414110754986105,6.537669381018484,2010-04-11,0,,Moto2
37,Rider,Anthony Delhalle,23.036300146347827,6.538417196775799,2010-04-11,0,BQR [2010],Moto2
36,Bike,BQR [2010],20.981389634487027,6.548131389806299,2010-04-11,0,,Moto2
38,Rider,Vladimir Ivanov,22.649791166918572,6.539413619943606,2010-04-11,0,Moriwaki [2010],Moto2
40,Rider,Niccolò Canepa,22.252283671325152,6.540683695357191,2010-04-11,0,Scot [2010],Moto2
39,Bike,Scot [2010],20.837080033399324,6.548684746480245,2010-04-11,0,,Moto2
41,Rider,Robertino Pietri,21.841033780552642,6.542260608321677,2010-04-11,0,Suter [2010],Moto2
